id,location_id,accessibility,details
713,841012551878129,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
714,1333682431246730,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
715,902244835227859,,
716,967842377045809,,
717,1333682431246731,,
718,893134611210108,,
719,1139106965939659,,
720,1163405927375948,,
721,541907027325035,,
722,1300354176059967,,
723,1333682431246732,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
724,1333682431246733,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
725,1333682431246734,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
726,1333682431246735,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
727,1333682431246736,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
728,1333682431246737,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
729,1333682431246738,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
730,918369086580372,,
731,1333682431246739,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
732,1333682431246740,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
733,1241393389350088,,
734,1333682431246741,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
735,1333682431246742,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
736,1333682431246744,,
737,1333682431246745,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
738,1333682431246746,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
739,1333682431246747,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
740,1333682431246748,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
741,1333682431246749,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
742,1333682431246750,,
743,1333682431246751,,
744,1333682431246752,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
745,1333682431246753,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
746,1333682431246754,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
747,636848661261240,,
748,1333682431246755,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
749,637109273390087,,
750,1333682431246756,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
751,1333682431246757,,
752,1333682431246758,,
753,1333682431246758,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
754,1333682431246759,,
755,1333682431246760,,
756,1012043594454236,,
757,1333682431246761,",,,","Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access,Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access,Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access,Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
758,1333682431246762,,
759,1333682431246763,,
760,765146043026123,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
761,1333682431246765,,
762,1333682431246766,,
763,1333682431246767,,
764,1333682431246768,,
765,1333682431246769,,
766,1333682431246770,,
767,1333682431246771,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
768,1333682431246772,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
769,1333682431246773,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
770,1333682431246774,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
771,1333682431246775,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
772,1333682431246776,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
773,1333682431246777,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
774,1333682431246778,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
775,1333682431246779,,
776,1333682431246780,,
777,964800187171150,,
778,1333682431246781,,
779,1333682431246782,,
780,1333682431246783,,
781,1333682431246784,,
782,1333682431246785,,
783,1333682431246786,,
784,1333682431246787,,
785,1333682431246788,,
786,1333682431246790,,
787,1135336670475675,,
788,733623340463849,,
789,1333682431246791,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
790,1333682431246793,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
791,1333682431246794,,
792,1333682431246795,,
793,1333682431246796,,
794,1333682431246797,,
795,1333682431246798,,
796,1333682431246799,,
797,1333682431246800,,
798,1333682431246801,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
799,1333682431246802,,
800,1333682431246803,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
801,1333682431246804,,
802,780622753430249,,"We provide interpretation services through our Interpreter Services Hotline."
803,945974432326654,,"We provide interpretation services through our Interpreter Services Hotline."
804,1229706459709655,,"We provide interpretation services through our Interpreter Services Hotline."
805,1255140834443689,,"We provide interpretation services through our Interpreter Services Hotline."
806,1333682431246805,,
807,599293678245907,,
808,1333682431246805,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
809,1333682431246806,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
810,1333682431246807,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
811,1333682431246808,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
812,1333682431246809,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
813,1333682431246810,,
814,1333682431246811,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
815,1333682431246812,,
816,1333682431246813,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
817,1333682431246814,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
818,1333682431246815,,
819,1333682431246816,,
820,1333682431246817,,
821,1333682431246818,,
822,1333682431246819,,
823,1333682431246820,,
824,1333682431246821,,
825,1333682431246822,,
826,1333682431246823,,
827,1333682431246824,,
828,1333682431246825,,
829,1333682431246826,,
830,1333682431246827,,
831,1333682431246828,,
832,1333682431246829,,
833,1333682431246830,,
834,1333682431246831,,
835,1333682431246832,,
836,1333682431246833,,
837,1333682431246834,,
838,1333682431246835,,
839,1333682431246836,,
840,1333682431246837,,
841,1333682431246838,,
842,1333682431246839,,
843,1333682431246840,,
844,1333682431246841,,
845,1333682431246842,,
846,1333682431246843,,
847,1333682431246844,,
848,1333682431246845,,
849,1333682431246846,,
850,1333682431246848,,
851,1333682431246849,,
852,1333682431246850,,
853,1333682431246851,,
854,1333682431246853,,
855,1333682431246855,,
856,1333682431246856,,
857,1333682431246857,,
858,1333682431246858,,
859,1333682431246859,,
860,1333682431246860,,
861,1333682431246862,,
862,1333682431246863,,
863,1333682431246864,,
864,1333682431246865,,
865,1333682431246867,,
866,1333682431246869,,
867,1333682431246870,,
868,1333682431246871,,
869,1333682431246872,,
870,1333682431246873,,
871,1333682431246875,,
872,1333682431246876,,
873,1333682431246877,,
874,1333682431246879,,
875,1333682431246880,,
876,1333682431246881,,
877,1333682431246882,,
878,1333682431246883,,
879,1333682431246885,,
880,1333682431246886,,
881,1333682431246888,,
882,1333682431246889,,
883,1333682431246891,,
884,1333682431246892,,
885,1333682431246893,,
886,1333682431246894,,
887,1333682431246895,,
888,1333682431246896,,
889,1333682431246897,,
890,1333682431246898,,
891,1333682431246899,,
892,1333682431246900,,
893,1333682431246901,,
894,1333682431246902,,
895,1333682431246903,,
896,1333682431246904,,
897,1333682431246905,,
898,1333682431246906,,
899,1333682431246907,,
900,1333682431246909,,
901,1333682431246910,,
902,1333682431246912,,
903,1333682431246913,,
904,1333682431246852,,
905,1333682431246854,,
906,1333682431246861,,
907,1333682431246866,,
908,1333682431246874,,
909,1333682431246878,,
910,1333682431246884,,
911,1333682431246887,,
912,1333682431246890,,
913,1333682431246847,,
914,1333682431246908,,
915,1333682431246914,,
916,1333682431246915,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
917,1333682431246916,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
918,1333682431246917,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
919,1333682431246918,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
920,1333682431246919,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
921,1333682431246920,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
922,1333682431246921,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
923,953875575104132,,
924,1202618027693441,,
925,1146850101014457,,
926,991046422392107,,
927,1333682431246922,,
928,1333682431246923,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
929,1333682431246924,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
930,1209346136301236,,
931,1333682431246925,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
932,1333682431246926,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
933,1134996153077734,,
934,1333682431246927,,
935,1333682431246928,,
936,1333682431246929,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
937,1333682431246930,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
938,1333682431246931,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
939,1333682431246932,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
940,1333682431246933,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
941,1333682431246934,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
942,1333682431246935,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
943,1333682431246936,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
944,1333682431246937,,
945,1333682431246938,,
946,1333682431246939,,
947,1333682431246940,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
948,1333682431246941,,
949,1333682431246942,,
950,1333682431246943,,
951,1333682431246944,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
952,1333682431246945,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
953,1333682431246946,,
954,1333682431246947,,
955,1333682431246948,,
956,1333682431246949,,
957,1333682431246950,,
958,1333682431246951,,
959,1333682431246952,,
960,1333682431246953,,
961,1333682431246954,,
962,1333682431246955,,
963,1333682431246956,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
964,1333682431246957,,
965,1333682431246958,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
966,1333682431246959,,
967,1333682431246960,,
968,1333682431246961,,
969,1333682431246962,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
970,1333682431246963,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
971,1333682431246964,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
972,1333682431246965,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
973,1333682431246966,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
974,1333682431246967,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
975,1333682431246968,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
976,1333682431246969,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
977,1333682431246970,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
978,1333682431246971,,
979,1333682431246973,,
980,1333682431246974,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
981,1333682431246975,,
982,610544508126672,,
983,580857017779168,,
984,671699874900293,,"We provide interpretation services through our Interpreter Services Hotline."
985,624574598656861,,
986,633623168263940,,
987,777544006426049,,"We provide interpretation services through our Interpreter Services Hotline."
988,800464838128526,,
989,848643167597481,,
990,898537800432105,,"We provide interpretation services through our Interpreter Services Hotline.
Public Transportation: Rail -- Rhode Island Ave Metro // Bus -- D8 line"
991,929361885175005,,
992,935485129696113,,
993,970045820687110,,
994,941990903583859,,
995,957520333540238,,"We provide interpretation services through our Interpreter Services Hotline."
996,1167767752140850,,
997,1159744769911269,,"We provide interpretation services through our Interpreter Services Hotline."
998,1225318904357849,,
999,1296924653275525,,
1000,1333682431246976,,"Walk-in services available Monday, Wednesday, and Friday (1-3PM) "
1001,1333682431246977,,
1002,1333682431246978,,
1003,1333682431246979,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1004,1333682431246980,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1005,1333682431246981,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1006,1333682431246982,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1007,1333682431246983,,
1008,1333682431246985,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1009,1333682431246986,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1010,1333682431246987,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1011,1333682431246988,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1012,1333682431246989,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1013,1333682431246990,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1014,1333682431246991,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1015,1116308991917029,,
1016,1333682431246992,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1017,1333682431246993,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1018,1333682431246994,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1019,1333682431246995,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1020,1333682431246995,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1021,1333682431246996,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1022,1333682431246997,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1023,1333682431246998,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1024,1333682431246999,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1025,1333682431247000,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1026,1333682431247001,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1027,1333682431247002,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1028,1333682431247003,,
1029,1333682431247004,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1030,1333682431247005,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1031,1333682431247007,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1032,1333682431247008,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1033,1333682431247009,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1034,1333682431247010,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1035,1333682431247011,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1036,1333682431247012,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1037,1333682431247034,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1038,1333682431247035,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1039,1333682431247036,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1040,1333682431247037,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1041,1333682431247038,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1042,1333682431247039,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1043,1333682431247040,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1044,1333682431247041,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1045,1333682431247042,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1046,1333682431247043,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1047,1333682431247044,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1048,1333682431247045,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1049,1333682431247046,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1050,1333682431247047,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1051,1333682431247048,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1052,1333682431247049,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1053,1333682431247050,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1054,1333682431247051,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1055,1333682431247052,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1056,1333682431247053,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1057,1333682431247056,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1058,1333682431247057,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1059,1333682431247058,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1060,1333682431247059,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1061,1333682431247060,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1062,1333682431247061,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1063,1333682431247062,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1064,1333682431247063,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1065,1333682431247064,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1066,1175190163226960,,
1067,1333682431246984,,
1068,1333682431247065,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1069,1333682431247066,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1070,1333682431247067,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1071,1333682431247068,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1072,1333682431247069,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1073,1333682431247070,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1074,1333682431247071,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1075,1333682431247072,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1076,1333682431247073,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1077,1021458214239224,,
1078,1333682431247054,,
1079,1320932553563772,,
1080,1333682431247074,"ADA Complaint","Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access

DCHA is committed to providing equal access to events/programs for all applicants, residents, or participants with disabilities. If you need a reasonable accommodation or sign language interpreter service, please contact ADA/504/Language Department at 202-535-2737 or ADA504@dchousing.org with your complete request. Please allow at least three business days to make the necessary arrangements.

Although there is a waiting list for housing in the District of Columbia, preference is given to persons with mobility impairments, particularly those who serve as the head of a household. When there is a handicapped-accessible unit available, DCHA will go down its waiting list to look for applicants who have indicated they have mobility impairments.

DCHA also provides reasonable accommodations. That means that a unit owned and operated by DCHA may be changed to accommodate a person with a disability. For example, if you are hearing impaired, DCHA will provide a fire alarm with a strobe light. It also means that people with disabilities can take full advantage of DCHA services, including living with greater ease in their homes.

You may make a request in writing for a reasonable accommodation any time during the application for housing process but you are never required to tell DCHA that you or a member of your household has a disability.
"
1081,1333682431247075,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1082,1333682431247076,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1083,1333682431247077,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1084,1333682431247078,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1085,1333682431247079,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1086,1333682431247080,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1087,1333682431247081,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1088,1333682431247082,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1089,1333682431247083,,
1090,1333682431247084,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1091,895829905770410,,
1092,1333682431247085,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1093,1333682431247086,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
1094,1333682431247087,,"Visitors with concerns about the level of access for specific physical conditions, are always recommended to contact the organization directly to obtain the best possible information about physical access"
