id,organization_id,name,alternate_name,description,transportation,latitude,longitude
3989,3989,"I SMILE, INC.",INSTITUTE FOR SPECIAL MINDS INTERACTING IN A LEARNING ENVIRONMENT,"I SMILE is an Institute for Special Minds Interacting in a Learning Environment. The goal is to help children with disabilities discover their true abilities and is given the opportunity to reach their greatest potential. The institute began to help parents with young children with Autism. Since early intervention plays an important role, we enroll children as young as 2 years old to receive Applied Behavior Analysis services. Specifically verbal behavior services. There is a low teacher to student ratio of 2-1. Children follow their individualized program which addressed their particular needs.",,25.8202076873539,-80.2837137400621
3990,3990,I SMILE - SUMMER CAMP PROGRAM,INSTITUTE FOR SPECIAL MINDS INTERACTING IN A LEARNING ENVIRONMENT,"I SMILE provides a therapy summer camp for children with autism. It offers a swim program, verbal and behavioral support and music therapy. The low ratio of two campers per one teacher continues. Camp activities include swim lessons 3 times a week, field trips twice a week and lots of other activities in between.\n\nDates: June 15th - July 24th\nRegistration deadline is May 1st",,25.8202076873539,-80.2837137400621
3993,3993,2-1-1 VOLUSIA-FLAGLER,,Provides information and referral for citizens of Volusia and Flagler Counties about available community services in the area.,,,
3999,3999,"LICE CLEANIQUE, LLC.",,Certified Medical Staff are fully trained to identify and provide safe and effective removal of Pediculosis humanus capitis (Head Lice). Thorough head lice screenings and comprehensive head lice removal is our expertise; we stand by our work: guaranteeing your child will be lice free for school or work admittance right after your first visit to our clinic.\n\nLice Cleanique also offers home visits with experienced medical staff members dispatched right from our clinic.,,,
4008,4008,"MIAMI HEART RESEARCH INSTITUTE, INC.",,"MHRI is an independent public charity under Internal Revenue Code section 501(c)(3) with the mission to stop heart disease through research, education and prevention. MHRI is highly regarded in the medical community for its pioneering work in the study of heart disease and its risk factors. The Research Division aggressively employs a unique blend of scientific and clinical research in studying the causes, effects and prevention of coronary heart disease. Prevention and education programs are provided to both the medical and lay community. Main purpose of the MHRI is to fund research studies.",,,
4011,4011,SWITCHBOARD 211 - 211.ORG,,Website provides information of all 211 AIRS agencies across the country.,,,
4016,4016,"CARING FOR MIAMI, INC.",,Caring For Miami exists to improve the lives of children and families in Miami-Dade County as a free dental services provided by the Mobile Health Unit.,,25.6141764677139,-80.3368178012989
4029,4029,"OUR LITTLE ONES, INC.",,"Our Little Ones offers year round developmentally-appropriate early education services utilizing best practices to maximize age appropriate social, emotional, cognitive and physical development for with and without physical disabilities and special needs. The program works with collaborative partners to offer each child medical, dental, vision, nutritional screenings and provide to each family parenting skills workshops, social service support and individual intervention.",,25.849185487294,-80.1925168446665
4031,4031,NARCOTICS ANONYMOUS,,Narcotics Anonymous works to ensure that every addict in the world has the chance to experience our message in his or her own language and culture and find the opportunity for a new way of life. \n\n###MON###\n###COL###,,,
4032,4032,NARCOTICS ANONYMOUS - NORTH DADE AREA,,"The primary service provided by Narcotics Anonymous is the NA group meeting. Each group runs itself on the basis of principles common to the entire organization, principles laid out in the movement's literature. Most groups have no permanent facilities of their own, instead renting space for their weekly meetings in buildings run by public, religious, or civic organizations. Meetings may be ""open,"" meaning anyone may attend, or ""closed,"" meaning only people who are there to address their own drug problem may attend.  Meetings are led by NA members; other members take part by talking in turn about their experiences in recovering from drug addiction.\n\nClick on the website to locate specific meeting locations and times.",,,
4034,4034,FL DCF - 1-800 96-ABUSE HOTLINE,,"The Florida Abuse Hotline accepts reports 24 hours a day and 7 days a week of known or suspected child abuse, neglect, or abandonment and reports of known or suspected abuse, neglect, or exploitation of a vulnerable adult. \n\n\n###MON###\n###COL###",,30.4233643389445,-84.2514807594768
4037,4037,OUR LITTLE ONES - HEAD START CENTER,,"Our Little Ones Head Start Program is a year round developmentally-appropriate early education services utilizing best practices to maximize age appropriate social, emotional, cognitive and physical development for children with and without physical disabilities and special needs. \n\nWorkshop are offered to parents as well as conferences and home visits in a effort to  provide additional information necessary for children development. The program works with collaborative partners to offer each child medical, dental, vision, nutritional screenings and provide to each family parenting skills workshops, social service support and individual intervention.",,25.849185487294,-80.1925168446665
4042,4042,KRISTI HOUSE - COMMERCIALLY SEXUALLY EXPLOITED GIRLS PROGRAM,CSEG,"Kristi House provides specialized case management, mentoring, youth advocacy, crisis counseling, street outreach, and therapy for female victims of commercial sexual exploitation. The program also offers professional trainings to interested service providers on the subject.",,25.7866804845609,-80.214389404474
4043,4043,CHI - SCHOOL HEALTH (HCIOS),HCIOS,"The ChildrenGÇÖs Trust of Miami-Dade County, Florida Department of Health in Miami-Dade County and Miami-Dade Public Schools has joined together with Community Health of South Florida, Inc. (CHI) to provide a School Health Program. The Children's Trust has spearheaded a comprehensive and quality-driven health initiative with the ultimate goal of having the healthiest children possible in Miami-Dade County. The school health program is designed to improve access to quality health care through a delivery of comprehensive services in the public schools and provide appropriate connections to community care and resources. CHI has been selected to provide school health services in 31 Miami Dade County Public Schools. Our school health team consists of a Physician Assistant (PA) at selected schools, Registered Nurse (RN) in high schools, middle schools and K-8 Centers, a Licensed Practical Nurse (LPN) in elementary schools and Licensed Clinical Social Workers (LCSW) at selected schools. CHI School Health Teams address the medical needs of students maintaining their health while keeping them in school and allowing them to excel academically.",,25.5654685182858,-80.3576555952653
4045,4045,SWITCHBOARD 211 - 2-1-1 HELPLINE,,"This is a 24/7 Switchboard 211 operated helpline partially funded by The Children's Trust, United Way of Miami-Dade County, Florida Department of Children and Families and Miami-Dade County. Trained staff and volunteers provide telephone counseling, crisis intervention, and information and referral to countywide programs and services. Callers may dial 2-1-1 from their home or office phone. If calling from a cell phone, please call (305) 631-4211.",,25.7770532422909,-80.1904935580912
4048,4048,JESSIE TRICE - HEALTH CONNECT IN THE SCHOOLS,"JESSIE TRICE COMMUNITY HEALTH CENTER, JTCHC","HCiOS funded by The Children's Trust has brought health care to 157 public schools, including elementary, middle and high schools. The Children's Trust has spearheaded a comprehensive and quality-driven health initiative with the ultimate goal of having the healthiest children possible in Miami-Dade County through a seamless system of care for children, that would address their physical, emotional and developmental needs as well as those of their entire family.",,25.8265438040062,-80.2404806074792
4050,4050,"FOUNDATION OF COMMUNITY ASSISTANCE AND LEADERSHIP, INC.",FOCAL,"Provides classes and activities designed to enhance students academic achievements, improve social sills, promote healthy lifestyles and expose students to a wide variety of technology and creative art options. The collaboration with the City of Miami Park Department allows FOCAL to provide tutoring, mentors, educational and recreational activities, cultural awareness, and knowledge of and access to computers and social services in a park setting that is fun for participants.",,25.8100883310231,-80.2097266002227
4051,4051,FOCAL MOORE PARK LEARNING CENTER,Foundation of Community Assistance and Leadership,"This innovative program is designed to motivate students to not only achieve academically but to also develop attributes that are necessary for learning success, self-confidence and motivation above the norm. Provides literacy education, social skills, and recreational activities.\n\n\n\n   There is currently a waiting list for Summer Camp",,25.8100883310231,-80.2097266002227
4052,4052,FAMILY CENTRAL - HOME BASED PARENT SESSIONS USING NURTURING PARENT PROGRAM,,"The Nurturing Parenting Program, a validated and reliable psycho-educational model of family/parent education that engages the whole family will be utilized. The program uses a structured curriculum, experiential activities and parent homework. The program will provide parents with information about child development, family rule-setting, behavior management , parent-child communication and helping children manage feelings and solve problems. Sessions are weekly and are offered in English and Spanish. Sessions are conveniently offered in the home or other easily accessible locations. The Nurturing Curriculum will help parents to understand their own history and cycle of abuse, recognize and modify their own negative attitudes  about their children's behaviors and develop accurate knowledge about child development as well as alternative methods of discipline. The curriculum is designed to help development of secure attachment, empathy, and nurturing parent-child relationships. All sessions are highly structured. Concepts are taught experientially through music, movement, psychodrama, role-playing, discussion, audiovisuals, art and games.",,25.8751818961036,-80.170680332452
4053,4053,FAMILY CENTRAL - HIPPY PROGRAM,HOME INSTRUCTION FOR PARENTS OF PRESCHOOL YOUNGSTERS,"HIPPY (Home Instruction for Parents of Preschool Youngsters) is a weekly home-based literacy program teaches parents to be the primary educators of their children. Its goals are to strengthen a parents capacity as his/her child's teacher and help them increase their child's desire to learn, as well as nurture their child's success in school. This program assists in getting their child ready to enter kindergarten.",,25.8751818961036,-80.170680332452
4057,4057,ACF ADOPTIONS - BIRTH PARENT SERVICES,,"Provides comprehensive adoption services for the birth mothers and birth fathers, child and adoptive parents including: adoption counseling, life skills, career planning and support services for pregnant women who need help to make a plan for themselves and their children. \n\nInfant Abandonment: Parent(s) seeking to abandon their newborn infants may do so anonymously under the Florida Safe Haven Law.",,25.930549293253,-80.1880700621659
4059,4059,SWITCHBOARD 211 - 24 HOUR 358-HELPLINE,,"Trained volunteers and professional staff offer 24-hour confidential telephone crisis counseling for suicide prevention, substance abuse, parent/child difficulties, personal, emotional or financial difficulties. Provides information and referral to all Miami-Dade County community services and support groups.",,25.7770532422909,-80.1904935580912
4060,4060,SWITCHBOARD 211 - LGBTQ HOTLINE,,"Switchboard 211 answers an LGBTQ Suicide Hotline serving the lesbian, gay, bisexual, transgender, and questioning (LGBTQ) community throughout Miami-Dade County.",,25.7770532422909,-80.1904935580912
4062,4062,SWITCHBOARD 211 - 24 HOUR TEEN LINK LINE,,This youth-oriented telephone information and counseling service provides callers with 24 hour access to trained counselors.,,25.7770532422909,-80.1904935580912
4063,4063,SWITCHBOARD 211 - OPERATION HELPING HANDS,,"Operation Helping Hands, a partnership between The Miami Herald and United Way of Miami-Dade, was established to provide South Florida residents with a way to reach out and help their neighbors in need following a disaster or humanitarian crisis.\n\nThrough Operation Helping Hands, you can help those affected by Hurricane DorianGÇÖs devastation recover and rebuild. This includes victims in the Bahamas and other areas. With your generosity, 100% of donations to Operation Helping Hands will help meet the disaster-related needs and support long-term recovery throughout the affected regions. We work with local United Ways and other nonprofits on the ground in the impacted areas to bring relief and recovery to storm victims.",,25.769284655194,-80.2486563971911
4070,4070,FIU - GREEN FAMILY FOUNDATION NEIGHBORHOOD HELP,FIU,"The FIU Herbert Wertheim College of Medicine has created a novel program, the Green Family Foundation NeighborhoodHELP to help community members of the North Dade area, find and better understand health and social services in their communities. Our program is offered exclusively to residents who are referred to us by our Community Partner organizations, such as Jewish Community Services. \n\nWhen you sign up for our program, we will send to your home students and their professor (who are Community Doctors or Licensed Nurses and Licensed Social Workers) from the fields of medicine, nursing, social work and law to help you achieve your health goals. They address social and economic issues that may contribute to poor health. For example, immigration status, custodial rights, unemployment and housing issues are problems that can make achieving optimal health impossible. The Community Doctor provides care in the home or at a designated health care center to any household member who is uninsured or may not have a primary care physician. We also have a team of outreach workers who will help you get maximum benefit from the program and community services. Through our GFF NHELP program, we can: \n\n* HELP you set health goals\n* HELP you obtain easy primary health care at our mobile health center\n* HELP you schedule follow-up visits with our FIU Doctors at local healthcare centers. \n* HELP you find other community services you may need\n* HELP you obtain legal assistance, counseling and other services",,,
4072,4072,REGIS HOUSE - HEALTHY OUTREACH PROGRAM,HOP,"Provides outreach services throughout Miami-Dade County with the goal of linking families and children to free or low cost public health insurance programs-Medicaid, Kidcare, and facilitates access to primary health care centers.",,25.7795469965104,-80.2284548676447
4073,4073,"TOUCHING MIAMI WITH LOVE MINISTRIES, INC.",,"Since 1995 Touching Miami with Love has been serving the neighborhoods of Overtown and West Homestead as we share the love of Christ as we provide hope, opportunities, and resources.\nThrough our holistic year-round programs, we serve nearly 400 students every weekday as well as all-day on most Teacher Planning Days, Spring Break, and Summer.",,25.780788882177,-80.2044078244624
4075,4075,TOUCHING MIAMI WITH LOVE - YEAR-ROUND PROGRAM,,"Touching Miami With Love (TML) provides an year-round program (after school and summer) for children. The program offers activities for children including literacy and homework support, physical fitness, social skills development, family involvement and creative arts.",,25.780788882177,-80.2044078244624
4076,4076,"COMMUNITY OUTREACH RESOURCE CENTER, INC.",FIRST ASSEMBLY OF GOD,"Provides groceries for individuals who are in need. Services are provided two times a year, or in extreme distress.",,25.476456913993,-80.4781760860186
4079,4079,ABUNDANT LIVING CITI CHURCH - CITIKIDZ AFTER SCHOOL PROGRAM,,"Provides an after school program that includes help with homework, reading instruction, play time, art enrichment, physical fitness and nutritious snacks.",,25.8042165388903,-80.2315508750666
4081,4081,YWCA - COURT CARE: A BETTER PLACE TO BE - LAWSON THOMAS,,"The YWCA Court Care...A Better Place to Be provides a safe and secure drop-in child care for children, zero to 12 years old while their parents/guardians are in court proceedings.\n\nAll activities are staffed by YWCA representatives. Activities include Art, Music, Reading, Writing, Science, Pretending Play, and Computer Skills. The Court Care Program operates solely for the purpose of an ""intervention and prevention program.""",,25.7802007721518,-80.191957227408
4088,4088,"MUSEUM OF CONTEMPORARY ART, INC.",MOCA,"The Museum of Contemporary Art (MOCA) is dedicated to making contemporary art accessible to diverse audiences GÇô especially underserved populations GÇô through the collection, preservation and exhibition of the best of contemporary art and its art historical influences.",,25.8903312175031,-80.1830503388679
4089,4089,MUSEUM OF CONTEMPORARY ART - SUMMER ARTS CAMP,,"The Summer Arts Camp is a well-rounded studio-based art program. Students are introduced to contemporary art through discipline based hands-on learning in two week sessions each with different themes. They participate in daily discussions about their individual art projects and present their work to family and friends in a nurturing environment. Projects are inspired by MOCA exhibitions. The museum is their classroom. \n\nDates:\nJune 10th - August 16th  \n\n\nSession 1 - Figurative Leap!:\nJune 10th - June 21st\nLearn to draw in action and create a visual flip book using rotoscope inspired techniques, and build your foundations of figure drawing.\n\nSession 2 - Super Sculptors:\nJune 24th - July 5th\nInspired by the monumental works in P+ÆTOPRENS, students will learn the introduction to sculpture and thinking in GÇ£the round.GÇ¥\n\nSession 3 - Fabric-cation:\nJuly 8th - July 19th\nInspired by P+ÆTOPRENS artist, Myrlande Constant, students will learn hand-sewing and beading techniques to create large scale family flags. This two week session is a perfect introduction to fiber arts including crotchet, looming, and weaving.\n\nSession 4 - Panoramic Portraits:\nJuly 22nd - August 2nd\nIntroduction to new and innovative portrait styles, students will create surreal and unconventional landscapes, learning about stretch and skew portraiture, and symbolic portraits.\n\nSession 5 - Lino Lineup:\nAugust 6th - August 16th\nIntroduction to linoleum stamping, students will create their own lino designs, and GÇ£tilingGÇ¥ work.",,25.8903312175031,-80.1830503388679
4091,4091,UNIVERSITY OF MIAMI - MAILMAN CENTER - EARLY STEPS PROGRAM,UM,"The Early Steps program assures that early intervention services and supporting resources are available for young children with special needs. The University of Miami locations serves children who live North of Flagler Street in Miami-Dade County. If your child has a developmental delay (i.e. is slow to begin crawling, walking or talking), vision, hearing, feeding, or other established condition that place him/her at risk for developmental delay. Only assessments are provided, treatment is not provided.",,25.7576229326186,-80.2139276010326
4093,4093,NET - CITY OF MIAMI HOMELESS ASSISTANCE PROGRAM,,"The mission of the Miami Homeless Assistance Program (MHAP) is to provide homeless individuals assistance by placement into appropriate housing and/or shelter. Provides outreach, assessment, placement, information, referral and transportation services to homeless individuals and families. Assists with placement in shelters that can assist with bus tickets (relocation) to go back home to another state. Also, employs and trains formerly homeless men and women.",,25.7705502360787,-80.19837024221
4099,4099,MACTOWN - DOLPHIN GROUP HOME,,Group home for intellectually disabled adults that have behavioral needs.,,25.9108248416621,-80.177635452177
4100,4100,MACTOWN - MARLIN GROUP HOME,,Group home for intellectually disabled adults that have behavioral needs.,,25.9111906091597,-80.1846470106617
4103,4103,M-DC PARKS - TAMIAMI PARK  (CWD - CHILDREN WITH DISABILITIES),,"This Out-of-School Program provides free after-school, winter camp, spring camp, and summer camp for children with disabilities. The program offers physical fitness activities, sports, homework assistance, academic enrichment, literacy and reading activities, cultural arts, social skills development, community safety, health education, supervised free play, family events, healthy lunch and snack, and field trips.\n\nSummer Camp: \nActivities provided include: Fit2Play activities, field trips, swimming lessons, recreation swimming, indoor & outdoor games, arts & crafts, special event and a summer bash. Lunch and snack provided. Special need accommodations available. \n\nDates: June 10th - August 9th\nRegistration will begin April 17th",,25.7466002245348,-80.3767719388425
4104,4104,M-DC PARKS - NARANJA PARK,,"This Out-of-School Program provides free after-school, sports development, winter camp, spring camp, and summer camp for children. The program offers physical fitness activities, sports, homework assistance, academic enrichment, literacy and reading activities, cultural arts, social skills development, community safety, health education, supervised free play, family events, healthy lunch and snack, and field trips.\n\nSummer Camp: \nActivities provided include: Fit2Play activities, field trips, swimming lessons, recreation swimming, indoor & outdoor games, arts & crafts, special event and a summer bash. Lunch and snack provided. \n\nDates: June 10th- August 19th\nRegistration will begin April 17th",,25.5215846945023,-80.4227059185312
4105,4105,M-DC PARKS - PARKS DISABILITY SERVICES,,"Parks Disability Service works to make Miami-Dade County parks and their recreation programs accessible to persons with disabilities by removing architectural barriers and creating special programs for the disabled. Programs include: hoops basketball, sports training, archery, wheelchair basketball, adapted aquatics, etc. Special programs available for senior citizens and persons with developmental disabilities. Certain parks and facilities are specially adapted for use by the disabled.\n\nThere is also an Inclusion Initiative in which we assist children and adults with disabilities in getting involved in typical programs not geared specifically for persons with disabilities.",,25.7763887042156,-80.1990326246563
4109,4109,LEGAL SERVICES - MAIN OFFICE,LSGMI,"Legal Services of Greater Miami, Inc. (LSGM) provides free legal advice, referral, and representation in the areas of public and subsidized housing, homeownership issues (including mortgage foreclosure), public benefits (food stamps, cash assistance, Medicaid and Social Security disability), reemployment assistance, federal income tax, special education issues, and community economic development. Special projects to help the homeless, children, and people with AIDS. Community Legal Education and ""pro se"" clinics.\n\nDoes not provide assistance in criminal, divorce, or custody issues. Operator can refer to another South Florida Legal Provider who may be able to help.",,25.8056953882405,-80.1901535593804
4113,4113,THE ARC OF SOUTH FLORIDA - ARC TERRACE HOME,,"Provides advocacy for the human rights and welfare of developmentally disabled persons and offers direct services where needed.\n\nWe currently operate two groups home in the Dade County area. They offer the residents an alternative to institutional living and an opportunity to integrate and interact with the community. The cheery, supportive atmosphere contributes to a secure, supervised family-like setting that accommodates the residents of each home.",,25.8103885241459,-80.2617385367204
4117,4117,U.S. FISH AND WILDLIFE SERVICES - VOLUNTEER OPPORTUNITIES,,"With close to 42,000 volunteers contributing in excess of 1.5 million hours, our volunteers perform a wide variety of tasks. Some work full-time, some just a few hours a week or month, or during a particular season or special event. \n\n###MON###\n###COL###",,38.8944025,-77.0425229
4118,4118,U.S. FISH AND WILDLIFE SERVICES - WILDLIFE HOTLINE,,Our program is dedicated to natural resource conservation. The Wildlife Hotline can assist with reports of injured wildlife.\n\n###MON###\n###COL###,,38.8944025,-77.0425229
4119,4119,"BREAKTHROUGH MIAMI, INC.",,"Breakthrough Miami is an eight-year academic enrichment program. During the eight years, students attend a six-week academic program over the summer and attend Saturday programming and field trips throughout the school year. Students must apply for the program as a fourth or fifth grade student.",,25.7518552619625,-80.213493590278
4120,4120,BREAKTHROUGH MIAMI - CARROLLTON SCHOOL OF THE SACRED HEART,,"Breakthrough Miami is an eight-year academic enrichment program. During the eight years, students attend a six-week academic program over the summer and attend Saturday programming and field trips throughout the school year. Students must apply for the program as a fourth or fifth grade student.",,25.7197444961223,-80.2466362187781
4121,4121,BREAKTHROUGH MIAMI - MIAMI COUNTRY DAY SCHOOL,,"Breakthrough Miami is an eight-year academic enrichment program. During the eight years, students attend a six-week academic program over the summer and attend Saturday programming and field trips throughout the school year. Students must apply for the program as a fourth or fifth grade student.",,25.874715957725,-80.1842953914391
4123,4123,BREAKTHROUGH MIAMI - RANSOM EVERGLADES,,"Breakthrough Miami is an eight-year academic enrichment program. During the eight years, students attend a six-week academic program over the summer and attend Saturday programming and field trips throughout the school year. Students must apply for the program as a fourth or fifth grade student.",,25.7228148443136,-80.2441815568516
4125,4125,"KIDS PARADISE CHILDCARE & LEARNING CENTER, INC.",,"Kids Paradise is a for-profit organization that provides services to children 0-12 years old year round. After school and summer camp programs are available to all children ages 5-12 years of age. We provide after school tutoring, daily homework assistance and social skills to the children at our program. Nutritional snacks are provided on a daily basis.",,25.7349006797389,-80.3680656390159
4127,4127,KIDS PARADISE - AFTERSCHOOL AND SUMMER CAMP,,"Kids Paradise provides enhanced and expanded fee-based services to incorporate academic enrichment, literacy, homework help, social skills, physical fitness and computer technology for 45 young children with both after school and summer camp programs. In addition we provide parent classes to encourage positive outcomes for young children.\n\nSummer Camp:  \nDates: June 10th - August 16th \nRegistration is currently open",,25.7349006797389,-80.3680656390159
4130,4130,FEDERAL EMERGENCY MANAGEMENT AGENCY,FEMA,"The Federal Emergency Management Agency coordinates the federal government's role in preparing for, preventing, mitigating the effects of, responding to, and recovering from all domestic disasters, whether natural or man-made, including acts of terror.\n\n###COL###\n###MON###",,,
4137,4137,BARRY UNIVERSITY - CARE CENTER,The CARE Center,"The Care Center provides counseling services to the community. The clinic services include individual, family, marital, couples, and group counseling. Consultation services are available. Workshops and training tailored to individual needs are also available. Psychoeducational assessments provided.\n\nClients are seen by treatment teams under faculty supervision to maximize the delivery of quality clinical services. All students are completing either a Master's or PhD degree in Counseling. All students are supervised by the full-time faculty members of the Barry University Counseling Program, including Licensed Family and Mental Health Counselors.",,25.8788480626375,-80.1961499299897
4151,4151,NEW ERA - PARTIAL HOSPITALIZATION PROGRAM (PHP),,"Partial Hospitalization Program (PHP), is an intensive program utilized instead of hospitalization as a transition from inpatient psychiatric care. The patient must be willing to attend groups for a minimum of 20 hours a week and participate actively in his/her treatment. PHP serves to keep the patient safe within the confines of daily monitoring without the added stress of removing the patient from their living situation.",,25.7609771527163,-80.3513165665384
4159,4159,SANT LA - STRENGTHENING FAMILIES PROGRAM,,"Parenting Program:\nSant La's Family Strengthening Programs includes a non-clinical parenting program, which uses the University of Iowa's Strengthening Families 10-14 curriculum. The program is an evidence based model designed to promote effective parenting skills and positive youth development through training, coaching and activities. \n\nCounseling Program:\nSant La's Family Strengthening Programs includes a clinical component that includes counseling and therapeutic services for children, youth and families with varying degrees of need.",,25.8210282441652,-80.1879414733512
4166,4166,UM - DEBBIE INSTITUTE - LITTLE EXPLORERS SUMMER CAMP PROGRAM,,"The Debbie Institute provides an 8 week summer camp for children with disabilities and their families. Activities are held in inclusive classrooms and focus on developmental skills, early literacy, music and art, and social-emotional skills.\n\nDates: June 15th - August 7th\nRegistration will begin April",,25.7576229326186,-80.2139276010326
4167,4167,URGENT INC - YOUTH EMPOWERMENT SUMMER PROGRAM (YES CAMP),,"YES Camp! offers a unique safe space where girls are able to dream, explore, reflect and find their own voice to express the person they are becoming. For girls, as they approach adolescence, they face all kinds of challenges from society. This is the time to strengthen girls sense of self and that inner belief in who they are that will see her through the teen years. These themes are explored through the arts, drama, dance, arts & crafts, yoga, cultural music, fitness, literacy and etiquette. Pricing is inclusive of lunch, snack and most field trips.\n\nSummer Camp: \nJune 16th - July 26th (6 weeks)\nRegistration will begin April 1st",,25.7225461955156,-80.274359707406
4168,4168,PREGNANCY HELP MEDICAL CLINICS,,"Pregnancy Help Medical Clinics provide assistance and education to women and couples with an unplanned pregnancy. They provide information on all options. Services consist of pregnancy tests, ultrasound, counseling and more, The clinics also have a women's wellness program for uninsured who have not had a women's wellness exam over 1 year. All services are free and strictly confidential.",,25.8664223975985,-80.2903400124197
4169,4169,PREGNANCY HELP MEDICAL CLINICS - KENDALL,,"Pregnancy Help Medical Clinics provide assistance and education to women and couples with an unplanned pregnancy. They provide information on all options. Services consist of pregnancy tests, ultrasound, counseling and more, The clinics also have a women's wellness program for uninsured who have not had a women's wellness exam over 1 year. All services are free and strictly confidential.",,25.8664223975985,-80.2903400124197
4170,4170,PREGNANCY HELP MEDICAL CLINICS - NORTH MIAMI,,"Pregnancy Help Medical Clinics provide assistance and education to women and couples with an unplanned pregnancy. They provide information on all options. Services consist of pregnancy tests, ultrasound, counseling and more, The clinics also have a women's wellness program for uninsured who have not had a women's wellness exam over 1 year. All services are free and strictly confidential.",,25.8213989435368,-80.2863831755762
4179,4179,ALLIANCE FOR GLBTQ YOUTH - PREVENTION EDUCATION,,"Prevention Education workshops which are designed to increase the knowledge of LGBTQ (Lesbian, Gay, Bisexual, Transgender, Questioning) youth issues and are delivered in a variety of community environments. Also creates strategies to effectively intervene harassing/ bullying behaviors.",,25.8910027481279,-80.1756514034541
4181,4181,"THE CHILDREN'S BEREAVEMENT CENTER, INC.",,"Provides comprehensive bereavement support, education and resource center for children (kindergarten - college age) and their families who have suffered a loss due to death. CBC provides peer support groups for children, teens and young adults; and concurrent education, support and advocacy groups for their families.",,25.7002451546351,-80.2856695100314
4182,4182,THE CHILDREN'S BEREAVEMENT CENTER - COCONUT GROVE,,"The Children's Bereavement Center provides free Peer Support Groups for children, young adults, and adult caregivers after the death of a loved one. Groups are open to anyone who has lost a parent, sibling, grandparent, relative, or friend as a result of illness, accident, suicide, or homicide. Losses can be recent or in years past.\n\nCBC Peer Support Groups meet each week throughout the school year. Orientations for new families are held each month. Social events are provided during the summer months but groups do not meet as our school sites are not available.\n\nSupport group held at Ransom Everglades School.",,25.7002451546351,-80.2856695100314
4187,4187,WILLIE THE BEE MAN,,Willie the Bee Man specializes in all types of bee removal.\n\n###MON###,,,
4189,4189,"A SAFE HAVEN FOR NEWBORNS, INC.",The Gloria M. Silverio Foundation,"""Safe Haven"" is a safety net for both the mother and the newborn infant. It allows mothers, fathers or whoever is in possession of an unharmed newborn, approximately seven days old or less, to leave them at Safe Havens: any hospital, staffed fire rescue station, or staffed emergency medical service station, with no questions asked, totally anonymous, free from fear of prosecution. A Safe Haven for Newborns is dedicated to reaching pregnant girls and mothers before they reach the crisis stage, assisting them as they make their decision in the best interest of their baby and themselves. A Safe Haven for Newborns services the entire state of Florida.\n\n###COL###\n###MON###",,,
4193,4193,"BEST CARE NURSES REGISTRY, INC.",,"Best Care is a private, state-licensed Nurses Registry that refers high-quality, personalized home-health caregivers. Best CareGÇÖs mission is to refer caregivers who provide comprehensive, quality health care, to individuals in their own homes.\n\nServices provided include:\n\nCNA and HHA Aides: dressing, bathing, feeding, toilet assistance, vital signs, post mortem care, making beds, assisting with walking, wheelchair-bound patients, etc.\n\nLicensed Practical Nurses: collecting samples, lab tests, monitor medical equipment, monitor patients and take their vital signs.\n\nRegistered Nurses: care for the sick and injured, help to prevent disease. \n\nBaby Nurse: assist the mother with feedings, create a newborn sleep schedule, change and bathe the baby, and ensure normal development. \n\nCompanion/Sitter: runs errands, accompany client to doctor's appointments, be a friend.\n\nSurgery Post Op Care: assist with after care of surgery, attends to all patient needs wherever the patient is located.",,25.9297495996925,-80.2198915180947
4194,4194,BEST CARE NURSES REGISTRY - VETERAN'S PENSION,,"The Veterans Aide and Attendance Pension provides qualified veterans and surviving spouses, a tax free pension that helps pays for assistance received at home or in some cases, nursing homes or assisted-living facilities.",,25.9297495996925,-80.2198915180947
4195,4195,"EN FAMILIA, INC.",,"En Familia provides effective parenting skills training, nurturing parenting programs for the court system, educational support programs for parents and children at school, art education, family education curriculum development, marriage preparation and enrichment, domestic violence and child abuse prevention, healing sessions for families and promoting responsible fatherhood programs.",,25.4939293787519,-80.4512661047624
4197,4197,EN FAMILIA - FAMILY EDUCATION CURRICULUM DEVELOPMENT,,Provides development of curriculums to build healthy family relationships.,,25.4939293787519,-80.4512661047624
4198,4198,EN FAMILIA - ART EDUCATION,,"Provides art education during their after school and summer camp programs for elementary and middle students as well as tutoring, sports and dance. Youth Action Leaders/Mentors are involved with community art activities all year round. Bus transportation is available only to students living in the Homestead area.\n\nTransportation during the after school program is provided only between the sports field and classrooms. During the summer camp, transportation is provided from households to the summer camp free of cost.\n\nSummer Camp:\nJune 17th-July 12th",,25.4939293787519,-80.4512661047624
4199,4199,EN FAMILIA - EDUCATIONAL SUPPORT PROGRAM,,Provides help to parents in preparing their children to succeed in school.,,25.4939293787519,-80.4512661047624
4200,4200,EN FAMILIA - PROMOTING RESPONSIBLE FATHERHOOD,,Provides an educational program aimed to improve the relationships between fathers and their children. This program is aimed to serve the Haitian and Latino community.,,25.4939293787519,-80.4512661047624
4204,4204,SAFETY NET TRACKING SYSTEMS,,"SafetyNet Tracking Systems provides personal locator bracelets for persons at risk of wandering or becoming lost. The bracelets can be worn 24 hours a day, 7 days a week, are waterproof and are for persons of any age. The bracelet operates on frequencies allowing quick communication to law enforcement of a lost individual and the search will begin to find them.",,26.1280164351439,-80.2616046373736
