id,organization_id,program_id,name,alternate_name,description,url,email,status,interpretation_services,application_process,wait_time,fees,accreditations,licenses
6475,759,,OPA-LOCKA CENTER,Formerly known as South Florida Workforce,"CareerSource South Florida Centers are intended to meet all career information and assistance needs in the local area. These offices provide the public with unemployment claims, job search, career counseling, training evaluation, veteran's services, and job corps. They also provide employers with the opportunity to list employment openings, finding information about business and tax incentives for hiring qualified persons, and specialized assistance with creating customized training programs to suit their business employment needs.",http://www.careersourcesfl.com/,,,,"Walk-ins welcomed, call for information",,,,
6477,6477,,"PACE CENTER FOR GIRLS, INC.",PACE,"PACE Center for Girls, Inc., is a Florida-based, not-for-profit, 501(c) 3 and the only state-wide prevention program for adolescent at-risk girls in the nation and is recognized as the most effective model in the country for reducing rates of detention and incarceration, teen pregnancy, substance abuse, dropping out of school, unemployment and long-term economic dependency amongst girls.\n\n###MON###\n###COL###",http://www.pacecenter.org,,,,Girls must complete a referral process and an interview,,,,
6478,6477,,MIAMI,PACE,"PACE (Practical, Academic, Cultural, Education) Center for Girls provides girls and young women an opportunity for a better future through education, counseling, training and advocacy. As a prevention and intervention day treatment Center PACE works with girls to deter them from entering the Juvenile Justice system and to return to their school as a successful student. Services also include a school nurse that can provide physicals and other services.",pacecenter.org,,,,Girls must complete a referral process and an interview,,,,
6479,1219,,TITLE I NEIGHBORHOOD RESOURCE CENTER,,"The mission of Miami-Dade County Public School's Title I Parent and Family Engagement Program is to enhance parent and family engagement, access, and advocacy, to build parents' and families' capacity for stronger parent, family, school and community engagement in support of measurable improvement in student achievement.\nThe Title I Neighborhood Resource Center (NRC) provides additional support to parents and families of children participating in the Title I Schoolwide Program. The center disseminates information, updates, referrals and resources regarding Miami-Dade County Public Schools, the Title I Program, and local community agencies.  Parents and families can receive assistance with any printing and duplicating need they may have (contingent upon availability of equipment and supplies) while receiving orientation and support from any of the staff at the center. Space can be reserved for small group meetings.",http://title1.dadeschools.net/NRC.asp,,,,Call or walk-in,,,,
6482,6482,,"MIAMI LEARNING EXPERIENCE SCHOOL, INC.",TLE,"Miami Learning Experience School (MLE) established in 1977 is a private non-profit school for children and adults with developmental disabilities. Promotes a safe and peaceful environment that encourages individualized academic, social and emotional growth for all children and adults with developmental disabilities. They provide students with the necessary tools to go beyond the classroom and become active members of the community.",www.thelearningexperienceschool.org,,,,Visit the school to drop off resume and fill out application OR\n\nCall main number to be connected with the registrar,,,,
6486,3412,,LEARNING FOR LIFE,,"Learning for Life offers classroom character education based programs in Miami-Dade County Public Schools (K-12). Lesson plans are grade specific and designed to reinforce social, ethical and academic skills in areas such as critical and creative thinking, character education activities, soft skills, practical living skills building, self-worth writing and other language arts and participating citizenship. Also provides a supplemental special needs and anti-drugs program.",www.sfcbsa.org,,,,Students attending the school are already part of the program,,,,
6488,2081,,DR MARTIN LUTHER KING,,"Handles reports of illegal solid waste/trash dumping and disposal. Responsible for trash collection in unincorporated areas. Also manages tire disposal, recycling programs, and the disposal of household batteries, oil, and chemicals.",www8.miamidade.gov/global/solidwaste/home.page,,,,Call for more information,,,,
6489,1650,,FLORIDA BREAST AND CERVICAL CANCER EARLY DETECTION PROGRAM,"FLORIDA DEPARTMENT OF HEALTH IN MIAMI-DADE COUNTY, MIAMI-DADE HEALTH DEPARTMENT","The Florida Breast and Cervical Cancer Early Detection Program is a special program for women to receive breast and cervical cancer screenings. These services are provided through a partnership with primary care physicians and community hospitals. Services provided are:\n\n* Mammorgram\n* Clinical Breast Exam\n* Pap Smear\n* Pelvic Exam\n* Treatment, is needed is provided through the Medicaid Mary Brogan Treatment Act",www.miamidade.floridahealth.gov,,,,Call during normal business hours,,,,
6490,6490,,"SAMUEL'S HOUSE, INC.",,"Samuel's House provides housing to homeless women, women and men with children and intact families in Monroe County, FL. Services are provided in a compassionate environment while assisting individuals and families in developing the necessary tools and confidence to manage their own lives fully, responsibly and independently.  \n\nCase management services are provided to each client in all programs using evidence-based practices. There is zero tolerance for any act of violence or substance abuse and residents must all maintain their sobriety. It is a clean and sober house/shelter ONLY.\n\n###MON###",www.samuelshouse.org,,,,"Please see specific programs (Mary Spottswood Women's, Casa de Meredith and Kathy's Hope).",,,,
6491,6490,,MARY SPOTTSWOOD WOMEN'S CENTER,,"The Mary Spottswood Women's Center is the Monroe County, FL emergency shelter for single women and women with minor children, providing services for up to 90 days.\n\nIntensive case management services are provided to each client using evidence-based practices. There is zero tolerance for any act of violence or substance abuse and residents must all maintain their sobriety. It is a clean and sober shelter ONLY.\n\n###MON###",www.samuelshouse.org,,,,"Must first complete a phone eligibility assessment interview with Case Management staff.  \n\nClients must be alcohol and drug free at time of intake, must provide verification of homelessness, must document their financial need, cannot have a conviction of a violent crime within the past two years (may be waived) and cannot have any history of sexual crimes.",,,,
6492,6490,,KATHY'S HOPE,,Kathy's Hope is a program-based permanent supportive housing for single women and women with children. There are 2 floors with 8 units per floor. Units consist of furnished private bedroom/private bathroom personal living spaces with communal living room and kitchen facilities.\n\nCase management services are provided to each client using evidence-based practices. There is zero tolerance for any act of violence or substance abuse and residents must all maintain their sobriety. It is a clean and sober house ONLY.\n\n###MON###,www.samuelshouse.org,,,,Must complete a written application through Samuel's House Case Management Services for review of eligibility,,,,
6493,6490,,CASA DE MEREDITH,,"Casa de Meredith provides transitional permanent supportive housing for single women and men, women and men with children and intact families. The facility consists of seven 2-bedroom family apartments and two efficiency units.\n\nCase management services are provided to each client using evidence-based practices. There is zero tolerance for any act of violence or substance abuse and residents must all maintain their sobriety. It is a clean and sober house ONLY.\n\n###MON###",www.samuelshouse.org,,,,Must complete a written application through the Samuel's House case management office for review of eligibility.,,,,
6495,2550,,JEFFERSON REAVES PARK,,"This Out-of-School Program provides after-school, sports development, winter camp, spring camp, and summer camp. The program offers physical fitness activities, sports, homework assistance, cultural arts, social skills development, community safety, health education, supervised free play, family events, and field trips.\n\nSummer Camp: \nOffers sports, swimming, arts and crafts, board games, physical fitness, social skills development, family events, supervised free play, and field trips. Lunch and a snack are provided.\n\nDates: June 11th - August 17th\nOnline registration begins May 1st\nIn person registration begins May 2nd",http://www.miamidade.gov/parks/activities-after-school.asp,,,,Parents can register their child for most of the summer camps online. \n\nFamilies in need of financial assistance must register and apply for assistance in person at their selected park.,,,,
6496,2550,,EUREKA PARK,,"This Out-of-School Program provides after-school, sports development, winter camp, spring camp, and summer camp. The program offers physical fitness activities, sports, homework assistance, cultural arts, social skills development, community safety, health education, supervised free play, family events, and field trips.",www.miamidade.gov,,,,Parents can register their child for most of the summer camps online.\n\nFamilies in need of financial assistance must register and apply for assistance in person at their selected park.,,,,
6497,2550,,WEST LITTLE RIVER PARK,,"This Out-of-School Program provides after-school, sports development, winter camp, spring camp, and summer camp for children 6-14 years old. The program offers physical fitness activities, sports, homework assistance, cultural arts, social skills development, community safety, health education, supervised free play, family events, and field trips.",www.miamidade.gov,,,,Parents can register their child for most of the summer camps online. \nFamilies in need of financial assistance must register and apply for assistance in person at their selected park.,,,,
6498,2550,,DEERWOOD BONITA LAKES PARK,,"This Out-of-School Program provides after-school, sports development, winter camp, spring camp, and summer camp. The program offers physical fitness activities, sports, homework assistance, cultural arts, social skills development, community safety, health education, supervised free play, family events, and field trips.\n\nSummer Camp: \nOffers sports, swimming, arts and crafts, board games, physical fitness, social skills development, family events, supervised free play, and field trips. Lunch and a snack are provided.\n\nDates: June 11th - August 17th\nOnline registration begins May 1st\nIn person registration begins May 2nd",www.miamidade.gov,,,,Parents can register their child for most of the summer camps online. \n\nFamilies in need of financial assistance must register and apply for assistance in person at their selected park.,,,,
6499,2550,,MARVA Y. BANNERMAN PARK,,"This Out-of-School Program provides after-school, sports development, winter camp, spring camp, and summer camp. The program offers physical fitness activities, sports, homework assistance, cultural arts, social skills development, community safety, health education, supervised free play, family events, and field trips.\n\nSummer Camp: \nOffers sports, swimming, arts and crafts, board games, physical fitness, social skills development, family events, supervised free play, and field trips. Lunch and a snack are provided.\n\nDates: June 11th - August 17th\nOnline registration begins May 1st\nIn person registration begins May 2nd",http://www.miamidade.gov/parks/,,,,Parents can register their child for most of the summer camps online. \n\nFamilies in need of financial assistance must register and apply for assistance in person at their selected park.,,,,
6501,2550,,DEERWOOD BONITA LAKES PARK,,"Senior programs at Deerwood Bonita Lakes offers fitness programs,occasional field trips and other classes specifically designed for seniors.",www.miamidade.gov/parks,,,,Must call or visit park to enroll in the program,,,,
6503,2550,,CONTINENTAL PARK,,"Program offers sports and fitness programs, arts and crafts, sewing, ceramics, adaptive aquatics, exercise programs, field trips and other classes specifically designed for seniors.",www.miamidade.gov/parks,,,,Must call or visit park to enroll in the program,,,,
6505,2550,,WESTWIND LAKES PARK,,"Program offers sports and fitness programs, arts and crafts, sewing, ceramics, adaptive aquatics, exercise programs, field trips and other classes specifically designed for seniors.",www.miamidade.gov/parks,,,,Must call or visit park to enroll in the program,,,,
6506,2550,,ARCOLA LAKES PARK SENIOR CENTER,,"Program offers sports and fitness programs, arts and crafts, sewing, ceramics, adaptive aquatics, exercise programs, field trips and other classes specifically designed for seniors.",www.miamidade.gov/parks,,,,Must call or visit park to enroll in the program,,,,
6508,6508,,"ANAGA PSYCHOTHERAPY CENTER, INC.",,"Provides a psychoeducational program that focuses on the treatment, education and prevention of substance abuse. Also offers a substance abuse treatment program which focuses on recovery from alcohol and drug abuse. Group counseling sessions focus on issues related to addiction, recovery, relapse prevention and ways to make positive lifestyle changes free from drug and alcohol. Both programs duration is a minimum of 16 weeks. \n\nAlso offers an anger control (Domestic Violence) program based on power and control issues designed to stop violence and educate the adolescent in issues of conflict management and anger control. The program is a minimum of 12 sessions including an initial assessment and group treatment. Parents are encouraged to participate in family therapy sessions. Adults S.A. training and Domestic Violence treatment for victims and offenders, Anger Management and parent education. Assessments for immigration clients are also available.\n\nIn addition, provides individual and couples counseling, parenting, mental health evaluations, educational evaluations, and play therapy.\n\nAssessments for immigration clients are also available.",http://www.anagapsychotherapy.com,,,,Insured:\nMust bring insurance card to the appointment \n\nUninsured:\nSliding scale available\n\nCourt Referral:\nMust bring referral documentation,,,,
6510,6508,,HOMESTEAD/FLORIDA CITY,,"Provides a psychoeducational program that focuses on the treatment, education and prevention of substance abuse. Also offers a substance abuse treatment program which focuses on recovery from alcohol and drug abuse. Group counseling sessions focus on issues related to addiction, recovery, relapse prevention and ways to make positive lifestyle changes free from drug and alcohol. Both programs duration is a minimum of 16 weeks. \n\nAlso offer an anger control (Domestic Violence) program based on power and control issues designed to stop violence and educate the adolescent in issues of conflict management and anger control. The program is a minimum of 12 sessions including an initial assessment and group treatment. Parents are encouraged to participate in family therapy sessions. Adults S.A. training and Domestic Violence treatment for victims and offenders, Anger Management and parent education. Assessments for immigration clients are also available.\n\nIn addition, provides individual and couples counseling, parenting, mental health evaluations, educational evaluations, and play therapy.\n\nAssessments for immigration clients are also available.",http://www.anagapsychotherapy.com,,,,"Insured:\nMust bring insurance card to the appointment \n\nUninsured:\nSliding scale available, must bring proof of income\n\nCourt Referral:\nMust bring referral documentation",,,,
6511,6508,,DORAL/HIALEAH,,"Provides a psychoeducational program that focuses on the treatment, education and prevention of substance abuse. Also offers a substance abuse treatment program which focuses on recovery from alcohol and drug abuse. Group counseling sessions focus on issues related to addiction, recovery, relapse prevention and ways to make positive lifestyle changes free from drug and alcohol. Both programs duration is a minimum of 16 weeks. \n\nAlso offers an anger control (Domestic Violence) program based on power and control issues designed to stop violence and educate the adolescent in issues of conflict management and anger control. The program is a minimum of 12 sessions including an initial assessment and group treatment. Parents are encouraged to participate in family therapy sessions. Adults S.A. training and Domestic Violence treatment for victims and offenders, Anger Management and parent education. Assessments for immigration clients are also available.\n\nIn addition, provides individual and couples counseling, parenting, mental health evaluations, educational evaluations, and play therapy.\n\nAssessments for immigration clients are also available.",http://www.anagapsychotherapy.com,,,,"Insured:\nMust bring insurance card to the appointment \n\nUninsured:\nSliding scale available, must bring proof of insurance\n\nCourt Referral:\nMust bring referral documentation",,,,
6517,6517,,"MASADA HOME CARE, INC.",,"Masada Home Care delivers quality, comprehensive services designed to meet the needs of older adults living in Miami-Dade. As a licensed home care agency, Masada provides home health aides and CNAs to help seniors remain in their own homes and living independently. Services include personal care, respite, homemaker assistance, companions, daily living support, transportation/escort services to assist clients in doctor's appointments and grocery shopping. In addition, Masada is able to submit insurance claims and bill third-party providers on behalf of clients served.",http://masadacare.org/,,,,Call to schedule an appointment with a nurse who will schedule an in-home assessment.,,,,
6521,881,,MENTAL HEALTH AND MEMORY CENTER,Memory Center and Services for Alzheimer's and Dementia Patients,"The Mental Health and Memory Center at Miami Jewish Health Systems provides a wide range of services for individuals with AlzheimerGÇÖs, memory disorders and associated mood and behavior disturbances, including:\n\n* Assessment, diagnosis and treatment of Memory Disorders\n* Medication Management\n* Geriatric Mental Health Services\n* AlzheimerGÇÖs Disease Research Trials",http://miamijewishhealthsystems.org/healthcare-services-programs/alzheimers/,,,,Must call to enroll in the program,,,,
6524,6524,,"NEEDYMEDS, INC.",,"NeedyMeds is a national non-profit information resource that helps people who are unable to afford medicine or health care costs find assistance programs at no cost to them. The website has information on pharmaceutical prescription assistance programs, medication coupons, programs that help people based on a diagnosis, free and low-cost clinics, government programs and other types of assistance programs.\n\n###COL###\n###MON###",http://www.needymeds.org/index.htm,,,,Visit website or call for more information.,,,,
6526,6526,,"RHONDA REES VIVAS, PSY. D.",,"Clinical psychologist certified for eagala therapy (equestrian psychotherapy), cognitive processing therapy, cognitive behavioral therapy, and provides support groups in Auto Immune Disorders.",,,,,Visit office or call in order to set up an appointment.,,,,
6529,6529,,"PETER WILLIG, LMFT",,"Peter Willig is a Licensed Marriage and Family Therapist that provides individual, family and group therapy as well as assessment and consultation services. Services include; treatment for issues of depression, thought and mood disorders, conduct disorders, anxiety, anorexia/bulimia, parenting skills training, marital and family, and bereavement counseling, specializing in child bereavement.\n\nClinical training and supervision provided.",,,,,Must call for an appointment,,,,
6533,1219,,PROJECT UPSTART,HOMELESS EDUCATION PROGRAM,"Project UP-START is a department under Title I Administration in the Miami-Dade County Public Schools (M-DCPS) whose primary purpose is to assist students who are living in unstable housing. UP-START staff also works with M-DCPS school staff members in the identification, enrollment, and attendance of students in homeless situations. Upon enrollment, UP-START students will automatically receive free lunch. UP-START students can request transportation services if they live over two miles from their School of Origin. Families or school staff members can contact UP-START schedule an appointment to pick up backpacks and school supplies for students enrolled in the UP-START Program. Efforts are made to expedite psycho-educational evaluations for UP-START students who may be gifted or those students who are experiencing academic or behavioral difficulties. \n\nAdditionally, there is an after-school tutorial component that is designed to supplement the learning taking place in select shelter sites. Activities to promote a healthy sense of self and to strengthen academic competence are part of the tutorial sessions. The parental component brings participants into parent workshops in conjunction with the Parent Academy to learn ways to help their children with homework, to read, or to observe the learning taking place. Parental involvement meetings at the select shelter sites are scheduled on a regular basis to encourage academic success of students.",http://title1.dadeschools.net/ProjectUPSTART/,,,,"For Homeless Services:\n* Must first call to speak with a MDPS Homeless Liaison to schedule an appointment for further assistance.\n* No walk-ins/drop-ins accepted.\n\nClothes Donation for The Shop through the Office of Community Engagement can be made by emailing: TheShop@dadeschools.net:\n* New clothes, new shoes, non-perishable non-expired food and new toiletries are accepted.\n* Must email to arrange for a drop-off time.",,,,
6540,3356,,VOLUNTEER INCOME TAX ASSISTANCE (VITA),VITA,"IRS Volunteer Income Tax Assistance and Tax Counseling for Seniors programs provide tax-preparation assistance for low-to moderate-income individuals and families, as well as senior citizens, at local sites throughout Miami-Dade County.\n\nVisit link to find a local VITA site near you: http://irs.treasury.gov/freetaxprep/",http://irs.treasury.gov/freetaxprep/,,,,"Visitors must bring the following documents: \n\nProof of identification (photo ID).\n\nSocial Security cards for you, your spouse and dependents.\n\nAn Individual Taxpayer Identification Number (ITIN) assignment letter may be substituted for you, your spouse and your dependents if you do not have a Social Security number.\n\nProof of foreign status, if applying for an ITIN.\n\nBirth dates for you, your spouse and dependents on the tax return.\n\nWage and earning statements (Form W-2, W-2G, 1099-R,1099-Misc) from all employers.\n\nInterest and dividend statements from banks (Forms 1099).\n\nAll Forms 1095, Health Insurance Statements.\n\nHealth Insurance Exemption Certificate, if received.\n\nA copy of last yearGÇÖs federal and state returns, if available.\n\nProof of bank account routing and account numbers for direct deposit such as a blank check.\n\nTo file taxes electronically on a married-filing-joint tax return, both spouses must be present to sign the required forms.\n\nTotal paid for daycare provider and the daycare provider's tax identifying number such as their Social Security number or business Employer Identification Number.\n\nForms 1095-A, B or C, Affordable Health Care Statements.\n\nCopies of income transcripts from IRS and state, if applicable.",,,,
6541,2955,,COCONUT PALM,,"Miami-Dade Fire Rescue are dedicated to providing professional, timely and life-saving responses to a variety of emergency situations. Parent(s) seeking to abandon their newborn infants may drop them off at any Miami-Dade Fire Rescue Station as a last resort. To report chemical spills, dial 911.",www.miamidade.gov/fire,,,,None,,,,
6542,2955,,NORTH DORAL,,"Miami-Dade Fire Rescue are dedicated to providing professional, timely and life-saving responses to a variety of emergency situations. Parent(s) seeking to abandon their newborn infants may drop them off at any Miami-Dade Fire Rescue Station as a last resort. To report chemical spills, dial 911.",www.miamidade.gov/fire,,,,None,,,,
6545,216,,CAREGIVER SUPPORT GROUP,VITAS Healthcare Corporation,Caregiver Support is open to any caregiver of a terminally ill patient. Offers in-home and off-site respite care for patient to give caregiver temporary relief from their duties.\n\n\n###COL###,www.vitas.com,,,,Call during business hours for times and dates of group meetings.,,,,
6546,216,,VOLUNTEER SERVICES,VITAS Healthcare Corporation,"Seeking volunteers for many types of patient and family situations. Veterans, pet therapy, music therapy, massage therapy, friendly visit, spiritual enrichment and many other areas available for volunteers.",www.vitas.com,,,,Open to the public,,,,
6549,3313,,MIAMI WAIVER GROUP HOMES,,"In our Waiver Group Homes, we help adults with intellectual and developmental disabilities live as independently as possible in communities of their choice.\n\nThe residential program provides a variety of support and service options designed around the needs and interests of the individuals in each homeGÇöranging from 24/7 in-home support.",http://fl-mentor.com/welcome.aspx,,,,Must call for information on completing an intake form through the Medicaid Waiver,,,,
6550,6253,,LIHEAP,,Provides assistance to low-income individuals and families who are experiencing financial difficulty with paying their electric bill.\n\nRegular Energy Assistance:\nProvides a credit payment ranging from $150 - $475 dollars to be applied to their existing utility account. It is restricted to once a year and participants must continue to pay their utility bill awaiting the credit payment to apply to their account balance.\n\nCrisis Energy Assistance: \nProvides assistance to participants having received a final notice or disconnection of services are eligible to receive assistance. Participants may receive a credit payment up to $600 to be applied to their existing utility account. Participants are permitted to apply twice annually during the winter and summer seasons.\n\nWeather Related Crisis:\nProvides assistance to households in resolving a home energy emergency caused by a specific weather related disaster as declared by the Governor.,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,,,,"Must fill out LIHEAP Application and submit with:\n\n* Original copy of energy bill.\n* Copy of Social Security cards for all household members.\n* Copy of Applicants' ID (Driver's License, FL ID, or Voter Registration Card).\n* Copy of proof of income for every member of the household for the prior month.\n\nProof of Income options: Consecutive Pay stubs- weekly: 4 pay stubs, bi-weekly: 2 pay stubs, if paid once a month then 1 pay stub; letter from employer on company letterhead stating income from prior month or current income tax return\n\nIncome Award Letter(s):\n* SSA, SSI, VA, Pension, Welfare/TANF\n* Child Support/Alimony\n* Self Employed Income or Financial Support from Friends or Family\n\n* Income Self Declaration Form provided at Service Centers.\n\nProof of Assistance:\n* Food Stamps\n* Weatherization Assistance Program\n* Community Services Block Grant Program\n\n**Service Centers WILL NOT make copies of required documents.**",,,,
6552,6253,,CITIZEN INVOLVEMENT/PARTICIPATION,,"Designed to increase the capacity of the residents in 16 targeted areas to become more empowered as stakeholders in their communities. Structured activities and coordinated initiatives are implemented to promote and foster community improvement and revitalization in neighborhoods where low income citizens reside.\n \nWith a force on community empowerment through maximum feasible participation, citizens receive support, training and assistance from professionally trained Community Organizers, in the enhancement of their roles as advocates for the targeted communities. The Division utilizes a community GÇ£grassroots approachGÇ¥, which encompasses a team oriented strategy deployed by its Citizen Participation and Community Service Center Staff.",http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,,,,Call or visit to enroll in the program,,,,
6554,6253,,COMPUTER TRAINING,,"Provides individuals who have a desire to learn about computers, or have an interest in entering the workforce in a computer-related field, are provided instruction and training in the use of personal computers, as well as training to develop basic office skills.",http://www.miamidade.gov/socialservices/job-skills-computers.asp,,,,Call or visit to enroll in the program,,,,
6557,6253,,EMERGENCY FOOD AND SHELTER,,"Provides assistance to those experiencing a one-time crisis situation which interrupts their ability to pay utility bills, rent, mortgage or secure necessary food. Publix vouchers are provided as well as a commodity bag including dry foods (i.e. rice, beans, etc.)",http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,,,,"Rent Payment Assistance:\nMust have a 3 day eviction order issued by the court, exceptions can be made in extreme situations where there has been loss of a job.\n\nFood Vouchers:\nMust bring a picture ID, proof of income, and proof of emergency assistance\n\nFood bag:\nNone, walk in basis",,,,
6559,6253,,EMPLOYMENT PREPARATION AND TRAINING,,"Provides assistance to low income individuals as they seek and retain employment in the public and private sector. This process includes job coaching, employability skills training, and job referrals. Job developers are available on site at several of the Community Enrichment Centers to facilitate employment preparation.",http://www.miamidade.gov/socialservices/service-centers.asp#Employment,,,,Call or visit to enroll in the program,,,,
6560,6253,,FAMILY DEVELOPMENT/CASE MANAGEMENT,,"Provides targeted families with a family support system designed to identify, reduce and or remove social barriers and promote economic independence and self-sufficiency within five years. This includes help with staying on track to reach goals and become self-sufficient to remain off public assistance.",http://www.miamidade.gov/socialservices/service-centers.asp#Family,,,,Call or visit to enroll in the program,,,,
6659,6658,,CITIZEN INVOLVEMENT/PARTICIPATION,,"Designed to increase the capacity of the residents in 16 targeted areas to become more empowered as stakeholders in their communities. Structured activities and coordinated initiatives are implemented to promote and foster community improvement and revitalization in neighborhoods where low income citizens reside.\n\nWith a force on community empowerment through maximum feasible participation, citizens receive support, training and assistance from professionally trained Community Organizers, in the enhancement of their roles as advocates for the targeted communities. The Division utilizes a community GÇ£grassroots approachGÇ¥, which encompasses a team oriented strategy deployed by its Citizen Participation and Community Service Center Staff.",http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,,,,Call or visit to enroll in the program,,,,
6660,6658,,EMERGENCY FOOD AND SHELTER,,"Provides assistance to those experiencing a one-time crisis situation which interrupts their ability to pay utility bills, rent, mortgage or secure necessary food. Publix vouchers are provided as well as food boxes including dry foods (i.e. rice, beans, etc.)",http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,,,,"Food Vouchers:\nMust bring a picture ID, proof of income, and proof of emergency assistance\n\nFood Boxes:\nNone, walk in basis\n\nRent Payment Assistance:\nMust have a 3 day eviction order issued by the court, exceptions can be made in extreme situations where there has been loss of a job.",,,,
6661,6658,,EMPLOYMENT PREPARATION AND TRAINING,,"Provides assistance to low income individuals as they seek and retain employment in the public and private sector. This process includes job coaching, employability skills training, and job referrals. Job developers are available on site at several of the Community Enrichment Centers to facilitate employment preparation.",http://www.miamidade.gov/socialservices/service-centers.asp#Employment,,,,Call or visit to enroll in the program,,,,
6662,6658,,FAMILY DEVELOPMENT/CASE MANAGEMENT,,"Provides targeted families with a family support system designed to identify, reduce and or remove social barriers and promote economic independence and self-sufficiency within five years. This includes help with staying on track to reach goals and become self-sufficient to remain off public assistance.",http://www.miamidade.gov/socialservices/service-centers.asp#Family,,,,Call or visit to enroll in the program,,,,
6666,6249,,CARE TO SHARE,,Provides assistance to low income individuals with their FPL electric bill one time a year with final notices and/or disconnections. Funds will be provided to eligible applicants who are in imminent danger of having their electrical service disconnected and have experienced a crisis within the last 30 days. The program will pay final notices and/or disconnections for eligible individuals during the time LIHEAP is not providing this service.,http://www.miamidade.gov/socialservices/service-centers.asp#Care,,,,Call or visit to enroll in the program,,,,
6667,6249,,CITIZEN INVOLVEMENT/PARTICIPATION,,"Designed to increase the capacity of the residents in 16 targeted areas to become more empowered as stakeholders in their communities. Structured activities and coordinated initiatives are implemented to promote and foster community improvement and revitalization in neighborhoods where low income citizens reside.\n\nWith a force on community empowerment through maximum feasible participation, citizens receive support, training and assistance from professionally trained Community Organizers, in the enhancement of their roles as advocates for the targeted communities. The Division utilizes a community GÇ£grassroots approachGÇ¥, which encompasses a team oriented strategy deployed by its Citizen Participation and Community Service Center Staff.",http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,,,,Call or visit to enroll in the program,,,,
6668,6249,,EMERGENCY FOOD AND SHELTER,,"Provides assistance to those experiencing a one-time crisis situation which interrupts their ability to pay utility bills, rent, mortgage or secure necessary food. Publix vouchers are provided as well as food boxes including dry foods (i.e. rice, beans, etc.)",http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,,,,"Food Vouchers:\nMust bring a picture ID, proof of income, and proof of emergency assistance\n\nFood Boxes:\nNone, walk in basis\n\nRent Payment Assistance:\nMust have a 3 day eviction order issued by the court, exceptions can be made in extreme situations where there has been loss of a job.",,,,
6669,6249,,EMPLOYMENT PREPARATION AND TRAINING,,"Provides assistance to low income individuals as they seek and retain employment in the public and private sector. This process includes job coaching, employability skills training, and job referrals. Job developers are available on site at several of the Community Enrichment Centers to facilitate employment preparation.",www.miamidade.gov/socialservices/service-centers.asp#Employment,,,,Call or visit to enroll in the program,,,,
6670,6249,,FAMILY DEVELOPMENT/CASE MANAGEMENT,,"Provides targeted families with a family support system designed to identify, reduce and or remove social barriers and promote economic independence and self-sufficiency within five years. This includes help with staying on track to reach goals and become self-sufficient to remain off public assistance.",www.miamidade.gov/socialservices/service-centers.asp#Family,,,,Call or visit to enroll in the program,,,,
6673,6249,,LIHEAP,,Provides assistance to low-income individuals and families who are experiencing financial difficulty with paying their electric bill.\n\nRegular Energy Assistance:\nProvides a credit payment ranging from $150 - $475 dollars to be applied to their existing utility account. It is restricted to once a year and participants must continue to pay their utility bill awaiting the credit payment to apply to their account balance.\n\nCrisis Energy Assistance: \nProvides assistance to participants having received a final notice or disconnection of services are eligible to receive assistance. Participants may receive a credit payment up to $600 to be applied to their existing utility account. Participants are permitted to apply twice annually during the winter and summer seasons.\n\nWeather Related Crisis:\nProvides assistance to households in resolving a home energy emergency caused by a specific weather related disaster as declared by the Governor.\n\n\n***PROGRAM IS CURRENTLY CLOSED UNTIL FURTHER NOTICE. Recovery services available on a limited basis***,www.miamidade.gov/socialservices/housing-assistance-energy.asp,,,,"Must fill out LIHEAP Application and submit with:\n\n* Original copy of energy bill.\n* Copy of Social Security cards for all household members.\n* Copy of Applicants' ID (Driver's License, FL ID, or Voter Registration Card).\n* Copy of proof of income for every member of the household for the prior month.\n\nProof of Income options: Consecutive Pay stubs- weekly: 4 pay stubs, bi-weekly: 2 pay stubs, if paid once a month then 1 pay stub; letter from employer on company letterhead stating income from prior month or current income tax return\n\nIncome Award Letter(s):\n* SSA, SSI, VA, Pension, Welfare/TANF\n* Child Support/Alimony\n* Self Employed Income or Financial Support from Friends or Family\n\n* Income Self Declaration Form provided at Service Centers.\n\nProof of Assistance:\n* Food Stamps\n* Weatherization Assistance Program\n* Community Services Block Grant Program\n\n**Service Centers WILL NOT make copies of required documents.**",,,,
