id,location_id,service_id,organization_id,contact_id,service_at_location_id,number,extension,type,language,description,department,Priority
1278657417622868,1275795457873123,"1214829481056623,927444702701934",1316999943437051,,,"(202) 839-3076",,voice,,"OIC/DC Headquarters",,
1280860897671998,1132814241177816,576738057093594,973627436997143,,,"(202) 727-5931",,fax,,,,
1294481153200042,789492083968992,,,,,"(202) 282-3080",,voice,,,,
1310251286171666,990336044058622,,,,,"(202) 673-3205",,voice,,,,
1308972173464210,1160291369304648,,1180231383105377,,,"(202) 232-0900",,voice,,,,
1311266624329096,1333682431246596,1259262671692605,,,,"(202) 939-2400",,10,,,,
1315928843228750,891065803273009,"988299332485221,906941638249299,1128952488713927",,,,1-855-532-5465,,voice,,"DC Health Link Customer Service",,
1321692184504514,829909214250667,,,,,"(202) 673-3227",,voice,,,,
1330966782942998,972271189983680,,,,,"(301) 765-5469",,voice,,,,
1330603641709413,744169816237550,,,,,"(202) 621-8617",,fax,,,,
1338737483160744,1303501603402692,,1259502496256180,,,"(202) 785-1670",,voice,,,,
1352422279870626,555733908618539,,,,,08200594004,,,,,,
1352422279870643,1183173298558849,,,,,"(202) 434-2099",,voice,,"AARP Senior Medicare Patrol (SMP)",,
1352422279870647,1333682431246525,,,,,202-561-8587,,1,,,,
1352422279870648,841012551878129,,,,,202-265-2400,,1,,,,
1352422279870650,1333682431246527,,,,,211,,6,,,,main
1352422279870679,1209346136301236,,,,,"(202) 269-6820",,5,,,,main
1352422279870683,1061235909513521,,,,,"(202) 724-5626",,1,136,"Department of Aging and Community Living",,
1352422279870684,1061235909513521,,,,,"(202) 541-3950",,voice,,"Adult Protective Services 24-hour Hotline",,
1352422279870687,602194922558765,,,,,202-745-7000,,10,,,,
1352422279870687,1219894388566981,,,,,202-745-7000,,10,,,,
1352422279870687,1303213322109189,,,,,202-745-7000,,10,,,,
1352422279870696,1255666996034353,,,,,"(202) 544-3150",,voice,,"Everyone Home DC Shirley's Place Day Center",,
1352422279870717,1006643802398414,,,,,3015985432,,,,Employment,,
1352422279870718,1333682431246544,,,,,202-442-8400,,10,,,,
1352422279870725,970983517110031,,,,,"(202) 667-7006",,voice,,,,
1352422279870726,970983517110031,,,,,"(202) 667-7339",,voice,,"Housing counseling services hotline
Homelessness Prevention Program Number",,
1352422279870727,970983517110031,,,,,"(202) 462-5305",,fax,,,,
1352422279870730,1333682431246546,,,,,202-758-2330,,10,,"AIDS Healthcare Foundation Wellness Center location, ask for Red Carpet Services",,
1352422279870731,1333682431246547,,,,,202-308-2016,,10,,"Unity Health Care Center - Walker-Jones Health Center location, ask for Dr. White",,
1352422279870733,1333682431246548,,,,,202-269-0487,,10,,,,
1352422279870734,1333682431246549,,,,,202-388-8177,,10,,,,
1352422279870735,1333682431246550,,,,,202-627-7851,,,,,,
1352422279870737,1333682431246551,,,,,202-397-7300,,10,,,,
1352422279870738,1333682431246552,,,,,202-442-5955,,10,,,,
1352422279870738,1333682431246554,,,,,202-442-5955,,10,,,,
1352422279870738,1333682431246997,,,,,202-442-5955,,10,,,,
1352422279870739,1333682431246552,,,,,202-442-4795,,8,,,,
1352422279870739,1333682431246554,,,,,202-442-4795,,8,,,,
1352422279870739,1333682431246997,,,,,202-442-4795,,8,,,,
1352422279870740,1333682431246553,,,,,202-518-6737,,,,,,
1352422279870753,1333682431246562,,,,,301-434-8985,,,,,,
1352422279870754,1333682431246559,,,,,301-615-0940,,,,,,
1352422279870763,1284378916833442,,,,,"(202) 727-2132",,8,,,,
1352422279870765,1276820526849172,,,,,202.713.2939,,,,,,
1352422279870765,1333682431246560,,,,,202.713.2939,,,,,,
1352422279870773,1333682431246561,,,,,"(301) 386-4200",,,,,,
1352422279870775,1333682431246563,,,,,301-933-0868,,,,,,
1352422279870776,1005588549680598,,,,,202-939-2400,,,,,,
1352422279870776,1333682431247109,,,,,202-939-2400,,,,,,
1352422279870777,1333682431246564,,,,,"(202) 797-8806	",,,,,,
1352422279870777,1333682431246566,,,,,"(202) 797-8806	",,,,,,
1352422279870778,1333682431246565,,,,," (202) 797-8806   ",,,,,,
1352422279870780,1333682431246567,,,,,854,7992,5,136,,,
1352422279870780,1333682431246568,,,,,854,7992,5,136,,,
1352422279870780,1333682431246569,,,,,854,7992,5,136,,,
1352422279870780,1333682431246570,,,,,854,7992,5,136,,,
1352422279870780,1333682431246571,,,,,854,7992,5,136,,,
1352422279870780,1333682431246572,,,,,854,7992,5,136,,,
1352422279870780,1333682431246573,,,,,854,7992,5,136,,,
1352422279870780,1333682431246574,,,,,854,7992,5,136,,,
1352422279870781,873890719454689,,,,,854,7000,,136,,,
1352422279870785,1333682431246575,,,,,"(301) 896-2012",,,,,,
1352422279870786,1333682431246576,,,,,"(301) 896-3100",,,,,,
1352422279870809,1273232122875210,,,,,"(202) 462-5696",,fax,,,,
1352422279870815,1333682431246579,,,,,202-476-2123,,10,,,,
1352422279870816,815051886893035,,,,,"(301) 297-4050",,fax,,,,
1352422279870817,908942274584388,,,,,"(202) 476-4733",,voice,,,,
1352422279870818,972271189983680,,,,,"(301) 765-5694",,fax,,,,
1352422279870819,972271189983680,,,,,"(800) 787-0243",,voice,,,,
1352422279870819,1191500192034471,,,,,"(800) 787-0243",,voice,,,,
1352422279870820,950665445636496,,,,,"(202) 895-3860",,voice,,,,
1352422279870821,1091301498101680,,,,,"(301) 765-5497",,fax,,,,
1352422279870822,1168148392185022,,,,,"(571) 226-8380",,voice,,,,
1352422279870823,1191500192034471,,,,,"(301) 294-0897",,fax,,,,
1352422279870824,1191500192034471,,,,,"(301) 765-5400",,voice,,,,
1352422279870831,727772454332930,,,,,"(202) 636-2950",,voice,,,,
1352422279870839,1333682431246541,,,,,"(202) 678-8060",,10,,,,
1352422279870842,1293661242956981,,,,,"(301) 608-3508",,,,,,
1352422279870875,1173183937901099,,,,,"(240) 764-7431",,fax,,,,
1352422279870877,1333682431246581,,,,,"(202) 827-8854",,10,136,"Main number",,
1352422279870878,1333682431246580,,,,,"(202) 249-1000",,10,,,,main
1352422279870880,1333682431246577,,,,,"(202) 281-1700",,10,136,,,main
1352422279870881,1333682431246582,,,,,"(202) 269-6333",,10,,,,
1352422279870885,971101638249063,,,,,"(202) 829-0100",,10,,,,
1352422279870886,567375676110841,,,,,"(202) 678-9770",,10,,,,
1352422279870887,1293661242956981,,,,,"(301) 608-3504",,,,,,
1352422279870888,1333682431246583,,,,,"(240) 370-6277",,10,136,,,main
1352422279870890,1333682431246587,,,,,"(240) 826-6000",,10,136,,,
1352422279870891,1333682431246588,,,,,"(240) 637-4000",,10,136,,,
1352422279870892,1333682431246589,,,,,"(301) 292-7000",,10,136,,,
1352422279870893,1333682431246590,,,,,"(240) 864-6000",,10,136,,,
1352422279870894,1333682431246591,,,,,"(301) 891-7600",,10,136,,,
1352422279870895,1333682431246592,,,,,"(301) 891-5079",,,,,,
1352422279870896,1333682431246593,,,,,"(301) 439-1401",,,,,,
1352422279870897,1333682431246594,,,,,"(301) 891-4880",,,,,,
1352422279870900,1333682431246598,,,,,"(301) 251-4500",,10,136,,,
1352422279870900,1333682431246639,,,,,"(301) 251-4500",,10,136,,,
1352422279870901,1333682431246599,,,,,"(301) 576-4100",,10,,,,
1352422279870902,1333682431246600,,,,,"(323) 860-5200",,10,136,,,
1352422279870903,1333682431246601,,,,,"(202) 293-8680",,10,136,,,
1352422279870904,1333682431246602,,,,,"(703) 746-3660",,,,,,
1352422279870906,1333682431246603,,,,,"(703) 778-0977",,10,136,,,
1352422279870907,1333682431246604,,,,,"(301) 567-0400",,10,136,,,
1352422279870908,1333682431246605,,,,,"(301) 608-3833",,10,136,,,
1352422279870909,1333682431246606,,,,,"(240) 641-8360",,10,136,,,
1352422279870910,1333682431246607,,,,,"(240) 540-4839",,10,136,,,
1352422279870911,1333682431246608,,,,,"(240) 724-6018",,10,136,,,
1352422279870912,1333682431246609,,,,,"(301) 292-7034",,10,136,,,
1352422279870913,1333682431246610,,,,,"(240) 637-7000",,10,136,,,
1352422279870914,1333682431246611,,,,,"(240) 637-7050",,10,136,,,
1352422279870915,1333682431246612,,,,,"(240) 637-6000",,10,136,,,
1352422279870915,1333682431246613,,,,,"(240) 637-6000",,10,136,,,
1352422279870915,1333682431246615,,,,,"(240) 637-6000",,10,136,,,
1352422279870916,1333682431246614,,,,,"(240) 637-7100",,10,136,,,
1352422279870917,1333682431246616,,,,,"(240) 471-3800",,10,136,,,
1352422279870918,1333682431246617,,,,,"(240) 637-6120",,10,136,,,
1352422279870919,1333682431246618,,,,,"(240) 637-6040",,10,136,,,
1352422279870920,1333682431246619,,,,,"(240) 637-5560",,,,,,
1352422279870921,1333682431246620,,,,,"(301) 292-7440",,10,136,,,
1352422279870922,1333682431246621,,,,,"(240) 204-6076",,10,136,,,
1352422279870923,1333682431246622,,,,,"(240) 780-4000",,10,136,,,
1352422279870924,1333682431246623,,,,,"(301) 592-4600",,10,136,,,
1352422279870925,1333682431246624,,,,,"(301) 592-4500",,10,136,,,
1352422279870926,1333682431246625,,,,,"(301) 592-4400",,10,136,,,
1352422279870927,1333682431246626,,,,,"(240) 624-2330",,10,136,,,
1352422279870928,1333682431246627,,,,,"(301) 634-4800",,10,136,,,
1352422279870929,1333682431246628,,,,,"(301) 656-7226",,10,136,,,
1352422279870930,1333682431246629,,,,,"(301) 984-4444",,10,136,,,
1352422279870931,1333682431246630,,,,,"(301) 424-0658",,10,136,,,
1352422279870932,1333682431246631,,,,,"(240) 636-9849",,10,136,,,
1352422279870933,1333682431246632,,,,,"(240) 786-6684",,10,136,,,
1352422279870934,1333682431246633,,,,,"(240) 826-6297",,10,136,,,
1352422279870935,1333682431246634,,,,,"(301) 251-9503",,10,136,,,
1352422279870936,1333682431246635,,,,,"(240) 826-6662",,10,136,,,
1352422279870937,1333682431246636,,,,,"(240) 864-1100",,10,136,,,
1352422279870938,1333682431246637,,,,,"(301) 762-8155",,10,136,"Suite 101 phone number",,
1352422279870939,1333682431246637,,,,,"(301) 762-2550",,10,136,"Suite 203 phone number",,
1352422279870940,1333682431246638,,,,,"(301) 762-1116",,10,136,,,
1352422279870941,1333682431246640,,,,,"(301) 251-4624",,10,136,,,
1352422279870942,1333682431246641,,,,,"(240) 826-2673",,10,136,,,
1352422279870943,1333682431246642,,,,,"(301) 990-0040",,10,136,,,
1352422279870944,1333682431246643,,,,,"(301) 838-4912",,10,136,,,
1352422279870945,1333682431246644,,,,,"(301) 670-3000",,10,136,,,
1352422279870946,1333682431246645,,,,,"(240) 206-1955",,10,136,,,
1352422279870947,1333682431246646,,,,,"(240) 801-8686",,10,136,,,
1352422279870948,1333682431246647,,,,,"(667) 213-6381",,10,136,,,
1352422279870949,1333682431246648,,,,,"(301) 315-3030",,10,136,,,
1352422279870949,1333682431246649,,,,,"(301) 315-3030",,10,136,,,
1352422279870950,1333682431246650,,,,,"(301) 984-0098",,10,136,,,
1352422279870951,1333682431246651,,,,,"(240) 801-7786",,10,136,,,
1352422279870952,1333682431246652,,,,,"(301) 444-8000",,10,136,,,
1352422279870953,1333682431246653,,,,,"(301) 972-6444",,10,136,,,
1352422279870954,1333682431246654,,,,,"(240) 449-1100",,10,136,,,
1352422279870955,1333682431246655,,,,,"(301) 444-8350",,10,136,,,
1352422279870956,1333682431246656,,,,,"(301) 444-8700",,10,136,,,
1352422279870957,1333682431246657,,,,,"(240) 805-5045",,10,136,,,
1352422279870958,1333682431246658,,,,,"(301) 795-0064",,10,136,,,
1352422279870959,1333682431246659,,,,,"(301) 835-7714",,10,136,,,
1352422279870960,1333682431246661,,,,,"(202) 274-4000",,10,136,,,main
1352422279870961,1333682431246662,,,,,"(301) 699-6204",,10,136,,,main
1352422279870962,1333682431246662,,,,,"(301) 699-3317",,8,136,,,
1352422279870966,608530994924722,,,,,"(202) 756-2600",,,,,,
1352422279870969,1333682431246665,,,,,"(301) 434-2622",,10,136,,,main
1352422279870970,1333682431246665,,,,,"(301) 434-2644",,8,136,,,
1352422279870971,1333682431246666,,,,,"(202) 554-9455",,10,136,,,main
1352422279870972,1333682431246667,,,,,"(301) 907-9244",,10,136,,,
1352422279870973,1333682431246667,,,,,"(301) 652-1781",,8,136,,,
1352422279870974,1333682431246668,,,,,"(301) 654-4159",,10,136,,,
1352422279870975,1333682431246669,,,,,"(301) 986-1137",,10,,,,
1352422279870976,1333682431246670,,,,,"(301) 654-1287",,10,136,,,
1352422279870977,1333682431246671,,,,,"(301) 942-7821",,10,136,,,
1352422279870978,1333682431246673,,,,,"(360) 775-3524",,10,,,,
1352422279870979,1333682431246674,,,,,"(202) 529-7600",728,10,,,,
1352422279870980,1333682431246675,,,,,"(202) 884-0322",,10,136,,,
1352422279870981,1333682431246675,,,,,"(202) 884-0012",,8,136,,,
1352422279870981,1333682431246676,,,,,"(202) 884-0012",,8,136,,,
1352422279870981,1333682431246677,,,,,"(202) 884-0012",,8,136,,,
1352422279870982,1333682431246676,,,,,"(301) 741-3392",,10,136,,,
1352422279870983,1333682431246677,,,,,"(703) 256-4728",,10,136,,,
1352422279870984,1333682431246678,,,,,"(202) 673-7280",,10,136,,,
1352422279870985,1333682431246679,,,,,"(202) 671-6320",,10,,,,
1352422279870986,1333682431246680,,,,,"(202) 804-6390",,10,,,,
1352422279870987,1333682431246681,,,,,"(202) 939-2010",,10,136,,,
1352422279870988,1333682431246682,,,,,"(202) 729-4350",,10,,,,
1352422279870989,1333682431246683,,,,,"(202) 729-3270",,10,,,,
1352422279870990,1333682431246684,,,,,"(202) 645-9690",,10,,,,
1352422279870991,1333682431246685,,,,,"(202) 281-3950",,10,,,,
1352422279870992,1333682431246686,,,,,"(202) 898-4660",,10,,,,
1352422279870993,1333682431246687,,,,,"(202) 282-0120",,10,,,,
1352422279870994,1333682431246688,,,,,"(301) 649-2800",,10,,,,
1352422279870995,1333682431246689,,,,,"(240) 740-2700",,10,,,,
1352422279870996,1333682431246690,,,,,"(240) 740-0100",,10,,,,
1352422279870997,1333682431246691,,,,,"(240) 740-5830",,10,,,,
1352422279870998,1333682431246692,,,,,"(240) 740-7160",,10,,,,
1352422279870999,1333682431246693,,,,,"(240) 740-6800",,10,,,,
1352422279871000,1333682431246694,,,,,"(301) 321-3400",,10,,,,
1352422279871001,1333682431246695,,,,,"(301) 337-3400",,10,,,,
1352422279871002,1333682431246696,,,,,"(703) 642-4100",,10,,,,
1352422279871003,1333682431246697,,,,,"(703) 658-5900",,10,,,,
1352422279871004,1333682431246698,,,,,"(703) 813-3800",,10,,,,
1352422279871005,1333682431246699,,,,,"(703) 538-2190",,10,136,,,
1352422279871006,1333682431246699,,,,,"(703) 538-2191",,8,136,,,
1352422279871007,1333682431246700,,,,,"(202) 419-1440",,10,136,,,
1352422279871008,1333682431246700,,,,,"(202) 419-1447",,8,136,,,
1352422279871009,1333682431246701,,,,,"(202) 331-3320",,10,136,,,
1352422279871010,1333682431246702,,,,,"(202) 546-1018",,10,136,,,
1352422279871011,1333682431246702,,,,,1-800-395-HELP,,6,136,1-800-395-4357,,
1352422279871012,1333682431246702,,,,,"(202) 547-8145",,8,136,,,
1352422279871019,1333682431246704,,,,,"(703) 477-5773",,,,,,
1352422279871020,1333682431246705,,,,,"(301) 946-1022",,10,136,,,
1352422279871022,1333682431246706,,,,,"(301) 589-0894",,10,136,"MD main Line",,
1352422279871023,1333682431246706,,,,,"(877) 595-9228",,8,136,"MD Fax",,
1352422279871024,1333682431246707,,,,,"(202) 454-6400",,10,136,,,main
1352422279871026,1333682431246708,,,,,"(240) 391-6370",,,,,,
1352422279871026,1333682431246709,,,,,"(240) 391-6370",,,,,,
1352422279871027,1333682431246710,,,,,"(301) 528-7067",,10,136,,,
1352422279871028,1333682431246711,,,,,"(202) 842-0001",,10,136,,,
1352422279871034,1333682431246714,,,,,"(202) 299-1181",,10,136,,,main
1352422279871038,1333682431246715,,,,,"(202) 645-3390",,10,136,,,
1352422279871039,1333682431246715,,,,,"(202) 645 3935",,8,136,,,
1352422279871041,1333682431246716,,,,,"(202) 797-4700",,10,136,,,main
1352422279871041,1333682431246717,,,,,"(202) 797-4700",,10,136,,,main
1352422279871043,1333682431246719,,,,,"(202) 281-2700",,10,,,,
1352422279871044,1333682431246720,,,,,"(202) 281-2705",,10,,,,
1352422279871045,1333682431246724,,,,,"(202) 266-3062",,10,,"Our staff speak 35 different languages",,
1352422279871046,1333682431246725,,,,,"(202) 772-4352",,10,,,,
1352422279871047,1333682431246726,,,,,"(202) 939-2420",,10,,,,
1352422279871050,1333682431246727,,,,,"(202) 562-2636",,10,136,,,
1352422279871052,1333682431246728,,,,,"(202) 388-7770",,10,136,,,
1352422279871056,1333682431246730,,,,,"(571) 482-4770",,10,136,,,
1352422279871058,1293267778021809,,,,,"(202) 644-9854",,,,"CAFB Urban Garden",,
1352422279871059,1333682431246730,,,,,"(703) 541-0179",,8,136,,,
1352422279871065,1163405927375948,,,,,"(202) 328-2433",,,,,,
1352422279871073,1333682431246732,,,,,"(202) 319-6788",,10,,,,
1352422279871073,1333682431246733,,,,,"(202) 319-6788",,10,,,,
1352422279871074,1333682431246734,,,,,"(202) 602-0040",,10,136,,,
1352422279871075,1333682431246734,,,,,"(202) 783-3254",,8,136,,,
1352422279871077,610544508126672,,,,,"(202) 508-0500",,10,,"Patient Scheduling",,
1352422279871077,580857017779168,,,,,"(202) 508-0500",,10,,"Patient Scheduling",,
1352422279871077,633623168263940,,,,,"(202) 508-0500",,10,,"Patient Scheduling",,
1352422279871077,848643167597481,,,,,"(202) 508-0500",,10,,"Patient Scheduling",,
1352422279871078,1333682431246806,,,,,"(202) 393-7117",,10,136,,,
1352422279871082,1333682431246737,,,,,"(202) 642-6660",,10,136,,,
1352422279871084,1333682431246738,,,,,"(202) 735-5579",,10,136,,,
1352422279871085,1333682431246739,,,,,"(202) 520-9777",,10,136,,,
1352422279871089,1333682431246740,,,,,"(202) 234-7837",,10,136,,,
1352422279871090,1333682431246741,,,,,"(703) 504-9400",,10,136,"Doorways Main Line",,
1352422279871094,851341569805212,,,,,"(202) 624-0062",,fax,,,,
1352422279871095,1270081732081180,,,,,"(202) 610-0669",,fax,,,,
1352422279871096,1333682431246742,,,,,"(202) 363-2202",,10,136,,,
1352422279871096,1333682431246743,,,,,"(202) 363-2202",,10,136,,,
1352422279871102,1333682431246745,,,,,"(240) 546-2235",,10,136,,,
1352422279871103,1333682431246746,,,,,"(202) 546-2235",,10,136,,,
1352422279871104,1333682431246747,,,,,"(202) 832-6681",,10,136,,,
1352422279871105,1333682431246748,,,,,"(202) 347-2635",,10,136,,,
1352422279871106,1333682431246749,,,,,"(202) 387-6612",,10,136,,,
1352422279871110,1333682431246752,,,,,"(303) 420-5013",,,,,,
1352422279871112,1333682431246753,,,,,"(202) 879-1400",,,,,,
1352422279871113,1333682431246754,,,,,"(202) 879-1549",,10,136,"general information",,
1352422279871115,1333682431246756,,,,,"(202) 582-1970",,10,136,,,main
1352422279871116,1333682431246756,,,,,"(202) 582-0522",,8,136,,,
1352422279871138,1333682431246771,,,,,"(240) 683-6663",,10,"136,142",,,
1352422279871141,1333682431246772,,,,,"(703) 650-9099",,10,136,,,
1352422279871142,1333682431246773,,,,,"(667) 401-9131",,10,136,,,
1352422279871143,1333682431246774,,,,,"(888) 852-6962",,,,,,
1352422279871143,1333682431246775,,,,,"(888) 852-6962",,,,,,
1352422279871144,1333682431246777,,,,,"(703) 498-2054",,10,136,,,
1352422279871145,1333682431246778,,,,,"(202) 794-8900",,10,136,,,
1352422279871147,1284378916833442,,,,,"(202) 628-1161",,10,,"Legal Aid Intake Line/Main Line",,
1352422279871173,1333682431246789,,,,,"(202) 463-3400",,10,136,,,
1352422279871185,1333682431246791,,,,,"(202) 527-7070",,10,136,,,
1352422279871186,1333682431246792,,,,,"(202) 889-2196",,10,136,,,
1352422279871194,1333682431246791,,,,,"(202) 527-7077",,8,136,,,
1352422279871195,1333682431246792,,,,,"(202) 678-1296",,8,136,,,
1352422279871196,623911698639626,,,,,"(202) 289-5693",,fax,,,,
1352422279871197,623911698639626,,,,,"(202) 289-5690",,voice,,,,
1352422279871198,967601719856630,,,,,"(301) 588-1126",,fax,,,,
1352422279871199,1185094328556228,,,,,"(202) 244-7400",,voice,,,,
1352422279871212,1333682431246801,,,,,"(202) 363 -4119",,10,136,,,
1352422279871217,1333682431246962,,,,,"(202) 938-3688",,10,,,,
1352422279871217,1333682431246963,,,,,"(202) 938-3688",,10,,,,
1352422279871217,1333682431246964,,,,,"(202) 938-3688",,10,,,,
1352422279871217,1333682431246965,,,,,"(202) 938-3688",,10,,,,
1352422279871217,1333682431246966,,,,,"(202) 938-3688",,10,,,,
1352422279871217,1333682431246967,,,,,"(202) 938-3688",,10,,,,
1352422279871217,1333682431246968,,,,,"(202) 938-3688",,10,,,,
1352422279871220,1173183937901099,,,,,"(202) 745-7118",,10,136,,,
1352422279871224,1333682431246807,,,,,"(30`) 982-5025",,10,136,,,
1352422279871225,1333682431246808,,,,,"(202) 544-0270",,10,136,"DC TANF Employment & Education Program",,
1352422279871226,1333682431246809,,,,,"(202) 575-2903",,10,136,"Naylor Road Program",,
1352422279871228,1333682431246811,,,,,"(301) 982-5025",,10,136,"Permanent Supportive Housing",,
1352422279871231,1333682431246813,,,,,"(301) 984-7765",,10,136,"Daily Phone Number",,
1352422279871236,1183173298558849,,,,,"(202) 434-2120",,1,,"AARP Legal Counsel for the Elderly main line",,
1352422279871239,1333682431246814,,,,,"(301) 587-2916",,10,136,,,main
1352422279871293,1333682431246868,,,,,"(703) 820-0191",,10,136,,,
1352422279871333,1333682431246911,,,,,"(703) 435-1700",,10,136,,,
1352422279871337,1333682431246915,,,,,"(202) 396-4289",,10,,,,
1352422279871338,1333682431246916,,,,,"(202) 791-1617",,10,136,,,
1352422279871338,1333682431246919,,,,,"(202) 791-1617",,10,136,,,
1352422279871339,1333682431246917,,,,,"(202) 476-6994",,10,136,,,
1352422279871339,1333682431246920,,,,,"(202) 476-6994",,10,136,,,
1352422279871340,1333682431246918,,,,,"(202) 476-6986",,10,136,,,
1352422279871340,1333682431246921,,,,,"(202) 476-6986",,10,136,,,
1352422279871341,953875575104132,,,,,"(202) 232-6679",,10,,,,
1352422279871341,1146850101014457,,,,,"(202) 232-6679",,10,,,,
1352422279871341,1202618027693441,,,,,"(202) 232-6679",,10,,,,
1352422279871341,1333682431246922,,,,,"(202) 232-6679",,10,,,,
1352422279871342,1333682431246923,,,,,"(202) 644-9880",,10,136,,,
1352422279871344,1333682431246925,,,,,"(202) 274.5000",,10,136,,,
1352422279871346,1333682431246926,,,,,"(202) 391-7353",,10,136,,,
1352422279871350,1333682431246929,,,,,"(202) 745-8000",,10,136,,,
1352422279871351,1333682431246930,,,,,"(202) 745-3012",,10,136,,,
1352422279871352,1333682431246932,,,,,"(802) 827-1000",,10,136,,,
1352422279871353,1333682431246933,,,,,"(800) 827-1000",,10,136,,,
1352422279871354,1333682431246934,,,,,"(202) 726-5212",,10,136,,,
1352422279871355,1333682431246935,,,,,"(301) 589-1073",,10,136,,,
1352422279871356,1333682431246936,,,,,"(703) 360-8633",,10,136,,,
1352422279871364,1333682431246940,,,,,"(301) 846-7095",,10,136,,,
1352422279871374,1333682431246944,,,,,"1 (800) 206-9764",,10,136,,,
1352422279871376,1333682431246945,,,,,"(717) 266-5614",,10,136,"Main Campus",,
1352422279871402,624574598656861,,,,,202-469-4699,,10,,"Patient Scheduling",,main
1352422279871403,1333682431246969,,,,,"(202) 865-4942",,10,,,,
1352422279871404,1333682431246970,,,,,12028278854,,10,,,,
1352422279871407,1333682431246974,,,,,202-333-1327,,10,,,,
1352422279871408,818197734902999,,,,,202-638-2382,,10,,,,
1352422279871421,800464838128526,,,,,"(202) 715-1950/2",,10,,"Patient Scheduling",,
1352422279871428,935485129696113,,,,," (202) 234-0951",,10,,"Patient Scheduling",,
1352422279871433,941990903583859,,,,," (202) 383-8814",,10,,"Patient Scheduling ",,
1352422279871435,957520333540238,,,,," (202) 889-9301",,8,,Fax,,
1352422279871436,1167767752140850,,,,," (202) 364-1419",,10,,"Patient Scheduling",,
1352422279871440,1225318904357849,,,,,"(202) 733-5278",100,10,,"Patient Scheduling ",,
1352422279871477,848643167597481,,,,,"(202) 508-0525",,8,,Fax,,
1352422279871490,780622753430249,,,,,"(202) 299-1720",,8,,Fax,,
1352422279871491,777544006426049,,,,,"(202) 370-6210",,8,,Fax,,
1352422279871499,945974432326654,,,,,"(202) 548-8680",,8,,Fax,,
1352422279871507,1229706459709655,,,,,"(202) 397-3059",,8,,Fax,,
1352422279871508,1255140834443689,,,,,"(202) 610-7164",,8,,Fax,,
1352422279871511,610544508126672,,,,,"(202) 328-1850",,8,,Fax,,
1352422279871512,580857017779168,,,,,"(202) 526-3585",,8,,Fax,,
1352422279871513,671699874900293,,,,,"(202) 588-8101",,8,,Fax,,
1352422279871518,800464838128526,,,,,"(202) 563-1564",,8,,Fax,,
1352422279871519,898537800432105,,,,,"(202) 832-8575",,8,,Fax,,
1352422279871521,935485129696113,,,,,"(202) 234-0953",,8,,Fax,,
1352422279871528,1167767752140850,,,,,"(202) 464-0200",,8,,Fax,,
1352422279871537,1333682431246979,,,,,202-561-5594,,,,,,
1352422279871538,1333682431246980,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247141,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247143,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247145,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247146,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247147,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247148,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247151,,,,,202-882-1160,,10,,,,
1352422279871538,1333682431247156,,,,,202-882-1160,,10,,,,
1352422279871576,1333682431246981,,,,,202-853-7617,,,,,,
1352422279871577,1333682431246982,,,,,"(202) 544-1214",,10,,"To file a complaint or speak to Customer Service representative",,
1352422279871581,1333682431246541,,,,,202-678-8062,,8,,"Do not use for referrals",,
1352422279871582,1333682431246542,,,,,"(202) 876-5690",,10,,,,
1352422279871584,1333682431246985,,,,,410-637-1900,,10,,,,
1352422279871586,1333682431246987,,,,,202-833-4092,,10,,,,
1352422279871587,1333682431246988,,,,,301-949-4907,,10,,,,
1352422279871588,1333682431246989,,,,,202-563-5200,,10,,,,
1352422279871591,1333682431246990,,,,,202-673-7647,,10,,,,
1352422279871594,1333682431246991,,,,,202-833-4010,,10,,,,
1352422279871596,1116308991917029,,,,,"(202) 467-4900",,10,136,,,
1352422279871597,1116308991917029,,,,,202-467-4949,,8,,,,
1352422279871598,1333682431246992,,,,,703-746-49411,,10,,,,
1352422279871599,1333682431246793,,,,,"(202) 833-4010",,10,136,,,
1352422279871600,1333682431246993,,,,,202-543-0539,,10,,,,
1352422279871603,1333682431246995,,,,,"(703) 746-4911",,10,,,,
1352422279871605,1333682431246793,,,,,"(202) 833-4092",,8,136,,,
1352422279871606,1333682431246996,,,,,202666464,,,,,,
1352422279871607,1333682431246998,,,,,202-715-2658,,10,,,,
1352422279871611,1333682431247001,,,,,202-783-7933,,,,,,
1352422279871611,1333682431247002,,,,,202-783-7933,,,,,,
1352422279871613,1333682431247004,,,,,202-882-9649,,10,,,,
1352422279871613,1333682431247005,,,,,202-882-9649,,10,,,,
1352422279871614,1333682431247006,,,,,202-667-8831,,10,,,,main
1352422279871615,1333682431247006,,,,,202-667-8026,,8,,,,
1352422279871616,1333682431247007,,,,,202-638-3232,,10,,,,
1352422279871617,1333682431247009,,,,,703-228-7802,,10,,,,
1352422279871619,1333682431247010,,,,,410-554-9442,,,,,,
1352422279871620,1333682431247011,,,,,410-554-9361,,10,,"Main line for DORS",,
1352422279871620,1333682431247012,,,,,410-554-9361,,10,,"Main line for DORS",,
