"id","organization_id","name","alternate_name","description","transportation","latitude","longitude","location_services","location_phones","location_details","location_schedule","location_address","location_tag","enrich_flag","flag"
"1303213322109189","1143076176825121","Whitman-Walker at Max Robinson Center","","","","38.8635537","-76.9913525","1261327178795055,628467166072226,756512918126172,1094239887822670,640682707343284","1352422279870687","","1338861885609348","797095276624429","","",""
"1252910195472458","1091742936273498","Engine 32 Station","","","","38.852579","-76.97135","1278346715900586,608659423860858","588185589794897","","","978661487781674","","",""
"1279229683648851","1203024767725850","Conway Health And Resource Center","","","","38.8313484","-77.008632","573712074661708,1225681361275050,915604912347301,1086669106439677,1107196998383990","893086851634791,887578586370932,542296892934993","","614696573656674,561580538711893,1137278199980299,1080839771597407,593613641849907,1256040996018645,614249715580782","980577201887269","","",""
"1301350893555178","0","Barry Farm","","","","38.8592798","-76.9949298","936906190018086","1352422279870633","","1338861885609855","878763664887036","","",""
"1315539978603581","824966357062743","DC Rape Crisis Center","","","","38.9550997","-77.0040411","608162049269761,1013383131036507,1287171138930601,1240192310621331,884736702652661,586528011285719,1066123564126838,792124806489460","869180963768724,1240707187387947,1308408301701987,826343149445208","","","1273928223164382","","",""
"1318371479368083","558598955804152","Margaret Schweinhaut Senior Center","","","","39.0175246","-77.0263105","1262768275437970,826724564530855","639520656814563","","820929325093657","665890077989539","","",""
"1272787330877007","901970914472025","YMCA Capital View Program Center","","","","38.8488819","-76.9725655","607057383679661,1232646715498091,1261952699824933","1124985451723317","","1338861885601347","1268199460403994","","",""
"1281896636126927","1091742936273498","Engine 8 Station","","","","40.75682","-73.9709473","1278346715900586,608659423860858","911880615765765","","","894904473977360","","",""
"1288638701381373","940973163563518","Northwest DC","","","","38.9527271","-77.0358244","1279930862215019","1151752297667520,982982482644302","","623950388189085","681368099365337","","",""
"1295303526129555","738572047054521","2812 Pennsylvania Avenue, SE","","","","38.2702751","-76.750966","1123918323906170","777478975973746","","","779204777927363","","",""
"1300388977460036","940973163563518","Church of Our Saviour/Silver Spring","","","","39.0228709","-76.9769054","1279930862215019","904121948816629","","1245006706894337","905102359150495","","",""
"1319844001361667","818433220295218","Falls Church Welcome Center","","","","38.8830073","-77.1784193","640700715075294","945011846421955,937391277179144,1142308194747714","","1159306460257356","1117732063481354","","",""
"1319160943243149","626697805700987","Food for Others","","","","38.871416","-77.23827","","1135810201984804,1059660097233808","","","984182916936531","","",""
"1327111523498666","949931067639251","Assumption Catholic Church","","","","38.8411644","-77.0041536","690963495070781,1110339029289646","1102340656948959,1141131007429621,1179022638898392,1238463739690587","","1338861885603730","955069374299046","","",""
"1320932553563772","1275858156254689","Model Cities Senior Wellness Center","","","","38.9240983","-76.9766825","988610275937141","1352422279871788","","1338861885610628","1347874758674236","","",""
"1328529263083601","1151822564676160","Lutheran Church of the Reformation","","","","38.8900657","-77.0028518","1252250942824064,844054055268446","1178392713153997","","","1227805924003015","","",""
"1274248047601637","818433220295218","Baltimore Welcome Center","","","","39.2946204","-76.5855305","","945011846421955,662418344265107,668062653430088","","1100949587936432","1230987348795184","","",""
"1284378916833442","790090664353865","Legal Aid Society of DC - Main Office","","","","38.9003812","-77.0309775","617717048691003,761788898992773,973325735749516,1245717986328193","1352422279870763,1352422279871147","","1338861885606586","1218467427350381","","",""
"1283768891049166","1251281769259929","3309 16th Street NW Washington, DC 20010","","","","38.9319239","-77.0360155","1109568426980373","920168916111664","","","781650165129368","","",""
"1296924653275525","1284952943863665","Unity at Pathways to Housing Health Center (Ward 5)","","","","38.9249975","-76.9938723","641492455035039,654079377709904","1352422279870633","","1338861885608002,1338861885608003,1338861885608004,1338861885608005,1338861885608006,1338861885608007,1338861885608008,1338861885608340","1224004543230409","","",""
"1320760535782101","621917000765528","Goodwill of Washington DC","","Both career center and retail store.","","38.9201573","-76.9583828","911914210711611,1293934201497994","981087315294873","","862295971867611,852463481927524,596868316342716","1336997836830511","","",""
"1326321443548696","808240584407061","Back Porch Thrift Store","","","","38.7212972","-77.1270107","","913380729966530","","1228774430226717","1118408431799639","","",""
"1328578869506517","0","65 Massachusetts Avenue NW Washington, DC, 20001, US","","","","38.8986886","-77.0110883","","","","","","","",""
"1327146928348308","883017980786398","ACTS","","","","38.9059245","-77.0457525","985265076202488","1287307967969858","","","673213518639237","","",""
"1331394191570751","808240584407061","Progreso Center for Literacy & Citizenship​","","","","38.7305614","-77.1026873","958235862658517","781930986045364","","580757982294056,1064107611989809","585146293887120","","",""
"1277068906014383","968658581917911","441 4th St, NW 20001 #1 Judiciary Square","","","","38.8954713","-77.0156037","1162754508344843","1178761443643448","","","","","",""
"1276182199916444","747066554934957","5 Thomas Circle NW Washington, DC 20005","","","","38.9064906","-77.0325632","783425160906226","978263582028604","","","967156820432437","","",""
"1281917418518969","1275858156254689","Seabury - Administrative Office","","","","38.9631309","-77.0094851","736771575912112,806942363715001,928339115255252,963084111494175,1138527811978367,1214490568958133,1278460102567092","636390444955781","","1338861885610430","1215798438097456","","",""
"1288243545225450","0","SOME Conway Center","","","","38.891053","-76.9380989","868294682470679,1243005448190685","","","","654987694705915","","",""
"1293267778021809","909886281557711","DC Capital Area Food Bank","","","","38.9472222","-76.9994444","673842557296387,948867860648638,1247040460584228","739455623546590,775266558725152,1352422279871058","","1338861885609381","622792920044728","","",""
"1299568679392516","992550837539148","Georgia Avenue (Main Office)","","","","38.9669177","-77.0270752","1019809336799909,854557082490435","1080998373720902,1308941416990463","","","932726380194203","","",""
"1317058386900282","818433220295218","Prince George’s Welcome Center","","","","38.9908142","-76.9879105","1233124771884739","945011846421955,1151010168997160,822453108800582","","748290900302660,744384107862803","1306451793543777","","",""
"1312052344982531","876886021673283","McKenna's Wagon 2nd & H Streets, NW","","","","38.9003849","-77.0135255","1298850689126022","839546521594442","","841306876993894","901720689361729","","",""
"1331109090254077","1351080129222823","118 Brookley Avenue Washington, DC 20032","","","","38.8449322","-77.01131","1204912060764678","630734728050609","","","787100265241537","","",""
"1333682431246522","902975658133732","The Calvin Rolark Center","","","","38.9169161","-77.0002842","791536876977084,981268426186337,1158436268672418,1297071446315488,919786369196164","1238591955779914","","873084264435826,933440838598051","1197672794059993","","",""
"1333682431246524","","Legal Clinic SE","","","","29.7345105","-95.4248994","","1352422279870633","","1338861885605388","1347874758673675","","",""
"1333682431246525","1206510419155059","Bread for the City SE Center","","","","38.9103483","-77.021622","598893344627449","1352422279870647,1352422279870649,1352422279870647,","","1338861885600995","1347874758673675","","",""
"1333682431246526","","Bread for the City SE Center","","","","38.9103483","-77.021622","","1352422279870633,","","1338861885600993","1347874758673675,","","",""
"1333682431246527","1351080129222822","3000 Washington Boulevard","","","","39.260153","-76.6602489","","1352422279870650","Administrative","1338861885601215","1347874758673676","","",""
"1333682431246535","1351080129222830","IPHI Office","","","","0","0","","","office","1338861885601348,1338861885601349,1338861885601350,1338861885601351,1338861885601352,1338861885601353,1338861885601354,1338861885601355","1347874758673672","","",""
"1333682431246536","1287549685614240","Mary's Center Adelphi","","","","39.0017807","-76.9738022","567687090092713","1352422279870848","","1338861885603769","1347874758673682","","",""
"1333682431246537","","Mary's Center Silver Spring","","","","39.0244088","-77.0193957","","1352422279870633","","1338861885601397","1347874758673683","","",""
"1333682431246538","1287549685614240","Hattie Holmes Senior Wellness Center","","","","38.9563205","-77.0169984","","","","","1347874758673672","","",""
"1333682431246539","1287549685614240","Mary's Center Silver Spring, MD","","","","39.0244088","-77.0193957","","1352422279870850","","1338861885603771","1347874758673683","","",""
"1333682431246540","1287549685614240","Mary's Center Adelphi, MD","","","","39.0017807","-76.9738022","","1352422279870851","","1338861885603772","1347874758673685","","",""
"1333682431246541","1108475181801971","Main location, Advocates for Justice and Education","","","","38.8981413","-77.0283957","1350703837531686,1350703837531688,1350703837531689,1350703837531690,1350703837531691,1350703837531692,1350703837531687,1350703837531694,1350703837531695,1350703837531696","1352422279870839,1352422279871581","","1338861885608357","1347874758673686","","",""
"1333682431246542","1108475181801971","Mary's Center location","","Located inside the Mary's Center clinic on Georgia Avenue.","","38.9391777","-77.0250176","1350703837531686,1350703837531688,1350703837531689,1350703837531690,1350703837531691,1350703837531692","1352422279871582,1352422279871583","","1338861885608358","1108677909528551","","",""
"1333682431246544","","Washington DC Rehab Services Administration","","","","38.900632","-77.006959","","1352422279870718","","1338861885601605,1338861885601606,1338861885601607,1338861885601608,1338861885601609,1338861885601610,1338861885601611,1338861885601670","1347874758673690","","",""
"1333682431246545","","Community Connections main address","","","","38.8836013","-76.994593","","1352422279870633","","1338861885602596","747206662074907","","",""
"1333682431246546","","AIDS Healthcare Foundation Wellness Center","","","","38.8992248","-76.9798781","","1352422279870730","Ask for Red Carpet Services","1338861885601850,1338861885601851,1338861885601852,1338861885601853,1338861885601854,1338861885601855,1338861885601856,1338861885601873","1347874758673691","","",""
"1333682431246547","","Unity Health Care Center - Brentwood Square Health Center","","","","38.9201481","-76.9900026","","1352422279870731","","1338861885601858,1338861885601859,1338861885601860,1338861885601861,1338861885601862,1338861885601863,1338861885601864,1338861885601874","1347874758673692","","",""
"1333682431246548","","Mary’s Center Brentwood","","","","38.9196258","-76.9928374","","1352422279870733","","1338861885601884,1338861885601885,1338861885601886,1338861885601887,1338861885601888,1338861885601889,1338861885601890,1338861885601891","1347874758673693","","",""
"1333682431246549","1329764475795847","Unity Parkside Health Clinic","","","","38.900373","-76.9474721","785571229155728","1352422279870734","","","1347874758673694","","",""
"1333682431246550","","HUH at Minnesota Avenue","","","","38.8939203","-76.951433","","1352422279870735","Closed for lunch: 12:30 pm-1:30 pm.","1338861885601900,1338861885601901,1338861885601902,1338861885601903,1338861885601904,1338861885601905,1338861885601906,1338861885601907","1347874758673695","","",""
"1333682431246551","1329764475795847","East River Family Strengthening, Ward 7","","","","38.8937514","-76.9495877","1350703837531698","1352422279870737","","","1347874758673696","","",""
"1333682431246552","","DC Department of Health","","","","38.9010559","-77.0085403","","1352422279870738,1352422279870739","Admin-only location","1338861885601927,1338861885601928,1338861885601929,1338861885601930,1338861885601931,1338861885601932,1338861885601933,1338861885601980","594041340982660","","",""
"1333682431246553","","Collaborative Solutions, Wards 1 & 2","","","","38.9149338","-77.0284695","","1352422279870740","","1338861885601936,1338861885601937,1338861885601938,1338861885601939,1338861885601940,1338861885601941,1338861885601942,1338861885601943","1347874758673697","","",""
"1333682431246554","1329764475795847","DC Department of Health (Third Floor)","","Third Floor","","38.9010559","-77.0085403","1350703837531702","1352422279870738,1352422279870739","","","594041340982660","","",""
"1333682431246555","","Family and Medical Counseling Service COVID vaccinations","","","","38.8659856","-76.9897776","","1352422279870633","","1338861885602059,1338861885602060,1338861885602061,1338861885602062,1338861885602063,1338861885602064,1338861885602065,1338861885602412","1347874758673698","","",""
"1333682431246557","","La Clinica del Pueblo – MD","","","","38.9661358","-76.9559063","","1352422279870633","","1338861885602499","1347874758673700","","",""
"1333682431246559","1172656271433522","Spanish Catholic Center Susan D. Mona Center","","","","38.8006113","-76.9058274","1115001618582576","1352422279870754","","1338861885602977","1347874758673701","","",""
"1333682431246560","","Capitol Vista","","","","38.9006217","-77.0134731","","1352422279870765","","1338861885610399","1347874758673702","","",""
"1333682431246561","","Diane's House","","","","38.9242332","-76.9659936","","1352422279870773","","1338861885602894","1347874758673703","","",""
"1333682431246562","1172656271433522","Spanish Catholic Center Silver Spring Medical Clinic","","","","39.0561601","-77.0493404","1259262671692605","1352422279870753","","1338861885602987","1099647434382612","","",""
"1333682431246563","","Spanish Catholic Center Silver Spring Dental Clinic","","","","39.056166","-77.0493513","","1352422279870775","","1338861885602943,1338861885602944,1338861885602945,1338861885602946,1338861885602947,1338861885602948,1338861885602949,1338861885602978","1347874758673704","","",""
"1333682431246564","","SOME dental clinic","","","","38.9082401","-77.0110581","","1352422279870777","","1338861885603012","1105631318690559","","",""
"1333682431246565","","SOME Dining Room","","","","38.9088481","-77.0114123","","1352422279870778","","1338861885603022","843557435036966","","",""
"1333682431246566","","SOME Clinic","","","","38.9082401","-77.0110581","","1352422279870777","","1338861885603042","1105631318690559","","",""
"1333682431246567","","Internal Medicine 312","","","","38.9437145","-76.9920551","","1352422279870780","Suite 312","1338861885603088,1338861885603089,1338861885603090,1338861885603091,1338861885603092,1338861885603093,1338861885603094,1338861885603139","1347874758673706","","",""
"1333682431246568","","Providence Health System","","","","38.9437145","-76.9920551","","1352422279870780","","1338861885603107,1338861885603108,1338861885603109,1338861885603110,1338861885603111,1338861885603112,1338861885603113,1338861885603159","1347874758673706","","",""
"1333682431246569","","Providence Health System","","","","38.9437145","-76.9920551","","1352422279870780","","1338861885603123,1338861885603124,1338861885603125,1338861885603126,1338861885603127,1338861885603128,1338861885603129,1338861885603130","1347874758673706","","",""
"1333682431246570","","Providence Health System","","","","38.9437145","-76.9920551","","1352422279870780","","1338861885603143,1338861885603144,1338861885603145,1338861885603146,1338861885603147,1338861885603148,1338861885603149,1338861885603150","1347874758673706","","",""
"1333682431246571","","Providence Health System","","","","38.9437145","-76.9920551","","1352422279870780","","1338861885603161,1338861885603162,1338861885603163,1338861885603164,1338861885603165,1338861885603166,1338861885603167,1338861885603168","1347874758673706","","",""
"1333682431246572","","Providence Health System","","","","38.9437145","-76.9920551","","1352422279870780","","1338861885603177,1338861885603178,1338861885603179,1338861885603180,1338861885603181,1338861885603182,1338861885603183,1338861885603184","1347874758673706","","",""
"1333682431246573","","Providence Health System","","","","38.9439999","-76.9920275","","1352422279870780","","1338861885603193,1338861885603194,1338861885603195,1338861885603196,1338861885603197,1338861885603198,1338861885603199,1338861885603200","1347874758673707","","",""
"1333682431246574","921466109394130","Providence Health System","","","","38.9437638","-76.9915731","1350703837531724","1352422279870780","","","1347874758673707","","",""
"1333682431246575","","Johns Hopkins Radiation Oncology","","","","39.0245654","-77.1333261","","1352422279870785","","1338861885603276","1347874758673709","","",""
"1333682431246576","","Suburban Hospital","","","","38.9972577","-77.110582","","1352422279870786","","1338861885603275","1347874758673710","","",""
"1333682431246577","1351080129222840","Friendship Public Charter School","","","","38.9090516","-77.0132075","","1352422279870880","","1338861885603943","1347874758673712","","",""
"1333682431246578","1351080129222839","Educare DC main site","","","","38.9005792","-76.9531887","","1352422279870805","","1338861885603472","1347874758673713","","",""
"1333682431246579","","Healthy Generations Hospital Campus","","","","38.9271175","-77.0145732","","1352422279870815","","1338861885603494","1347874758673715","","",""
"1333682431246580","1351080129222836","TFCC","","","","38.8799256","-76.989239","","1352422279870878","","1338861885604033","1347874758673719","","",""
"1333682431246581","1351080129222834","Mary Elizabeth House","","Main location","","38.8916348","-76.9229597","","","","1338861885603918","1347874758673718","","",""
"1333682431246582","","Harbor Light Center","","","","38.9176914","-76.9742971","","1352422279870881","","1338861885604374","1347874758673720","","",""
"1333682431246583","1351080129222843","Main Location","","Davis Building","Farragut North (red) closest Metro Stop","38.9028692","-77.037826","540866542533436,617802974901710,667384544326235,791536876977084,1226032227700549","1352422279870888","","1338861885604021","1347874758673724","","",""
"1333682431246584","1351080129222844","Northeast Site","Ward 5/ Main Site","","Nearest Metro: Fort Totten / Rhode Island Ave","38.9208058","-76.9777175","833282615728356,1162872937044136","1232851016707551,876071398674393","","1338861885604022,1338861885604023,1338861885604024,1338861885604025,1338861885604026,1338861885604027,1338861885604028,1338861885604029","842704873804626","","",""
"1333682431246585","1351080129222844","Southeast Site","","","Anacostia or Congress Heights (green) Metro","38.8372336","-77.0161436","833282615728356,1162872937044136","1149001768953790","","1338861885604030","1347874758673725","","",""
"1333682431246586","1189940866829310","Volunteer Medical Clinic","","","","38.9327313","-77.0373987","","1311266624329096,1352422279871070","","1338861885605506","1347874758673726","","",""
"1333682431246587","1351080129222845","Adventist HealthCare Shady Grove Medical Center","","","","39.0979954","-77.1990225","","1352422279870890","","1338861885604074,1338861885604075,1338861885604076,1338861885604077,1338861885604078,1338861885604079,1338861885604080,1338861885604081","1347874758673728","","",""
"1333682431246588","1351080129222845","Adventist HealthCare White Oak Medical Center","","","","39.0495203","-76.9572705","","1352422279870891","","1338861885604082,1338861885604083,1338861885604084,1338861885604085,1338861885604086,1338861885604087,1338861885604088,1338861885604089","1347874758673729","","",""
"1333682431246589","1351080129222845","Adventist HealthCare Fort Washington Medical Center","","","","38.7284763","-76.9921175","","1352422279870892","","1338861885604090,1338861885604091,1338861885604092,1338861885604093,1338861885604094,1338861885604095,1338861885604096,1338861885604097","1347874758673730","","",""
"1333682431246590","1351080129222845","Adventist HealthCare Rehabilitation","","","","39.098527","-77.2008585","","1352422279870893","","1338861885604098,1338861885604099,1338861885604100,1338861885604101,1338861885604102,1338861885604103,1338861885604104,1338861885604105","1347874758673731","","",""
"1333682431246591","1351080129222845","Adventist HealthCare Alternate Care Site","Adventist Healthcare Rehabilitation","","","38.9854877","-77.0013756","","1352422279870894","","1338861885604106,1338861885604107,1338861885604108,1338861885604109,1338861885604110,1338861885604111,1338861885604112,1338861885604113","1347874758673732","","",""
"1333682431246592","1351080129222845","Adventist Medical Group - Primary Care","","","","38.9846872","-77.0005317","","1352422279870895","Suite 410","1338861885604114,1338861885604115,1338861885604116,1338861885604117,1338861885604118,1338861885604119,1338861885604120,1338861885604121","1347874758673733","","",""
"1333682431246593","1351080129222845","The Manor","","","","38.9918856","-76.997562","","1352422279870896","","1338861885604122,1338861885604123,1338861885604124,1338861885604125,1338861885604126,1338861885604127,1338861885604128,1338861885604129","1347874758673734","","",""
"1333682431246594","1351080129222845","Adventist HealthCare Rehabilitation","","","","38.9942376","-76.9931974","","1352422279870897","Suite 14","1338861885604130,1338861885604131,1338861885604132,1338861885604133,1338861885604134,1338861885604135,1338861885604136,1338861885604137","1347874758673735","","",""
"1333682431246595","1189940866829310","Volunteer Medical Clinic","","","","38.9327313","-77.0373987","","1352422279871070,1352422279871071","","1338861885605507","1347874758673736","","",""
"1333682431246596","","Volunteer Medical Clinic","","","","38.9327254","-77.0374137","","1149168599826111,1311266624329096","","1338861885604139","1347874758673736","","",""
"1333682431246597","","Prison Outreach - Welcome Home Reentry Program","","","","38.8980254","-77.0250959","","802443867007966","","1338861885605262","1347874758673737","","",""
"1333682431246598","","Adventist HealthCare Shady Grove Medical Center - Mental Health","","","","39.0995738","-77.1992754","","1352422279870900","","1338861885604150","1347874758673738","","",""
"1333682431246599","1351080129222846","Affordable Behavioral Consultants LLC","","1400 Mercantile Lane","","38.9092567","-76.8383556","","1352422279870901","Suite 206","1338861885604194","1347874758673739","","",""
"1333682431246600","1351080129222847","AIDS Healthcare Foundation Headquarters","","","","27.6648274","-81.5157535","","1352422279870902","","1338861885604203","1347874758673740","","",""
"1333682431246601","","AIDS Healthcare Foundation (AHF) Blair Underwood Healthcare Center","","","","38.902905","-77.0479875","","1352422279870903","","1338861885604204","1347874758673741","","",""
"1333682431246602","1351080129222848","Alexandria Community Shelter","","","","38.8035042","-77.0688711","","1352422279870904","","1338861885604213,1338861885604214,1338861885604215,1338861885604216,1338861885604217,1338861885604218,1338861885604219,1338861885604220","1347874758673742","","",""
"1333682431246603","1351080129222849","Seaport Center","","","","38.805831","-77.0389329","","1352422279870906","","1338861885604229,1338861885604230,1338861885604231,1338861885604232,1338861885604233,1338861885604234,1338861885604235,1338861885604236","1347874758673743","","",""
"1333682431246604","1351080129222850","All That's Therapeutic","","","","38.8034948","-76.9813177","","1352422279870907","Suite 500","1338861885604245,1338861885604246,1338861885604247,1338861885604248,1338861885604249,1338861885604250,1338861885604251,1338861885604270","1347874758673744","","",""
"1333682431246605","1351080129222845","Adventist Medical Group - Primary Care","","","","38.9995003","-77.0256162","","1352422279870908","","","1347874758673745","","",""
"1333682431246606","1351080129222845","Adventist Medical Group - Urology","","","","38.9995003","-77.0256162","","1352422279870909","","","1347874758673745","","",""
"1333682431246607","1351080129222845","Adventist HealthCare Rehabilitation","","","","39.0099303","-77.0517823","","1352422279870910","","","1347874758673746","","",""
"1333682431246608","1351080129222845","Adventist Medical Group - Primary Care & Bariatric Surgery","","","","38.744479","-76.9929722","","1352422279870911","","","1347874758673747","","",""
"1333682431246609","1351080129222845","Adventist HealthCare Rehabilitation","","","","38.7433989","-76.9949523","","1352422279870912","","","1347874758673748","","",""
"1333682431246610","1351080129222845","Adventist Medical Group - Cardiovascular Specialists","","","","39.0492365","-76.9568346","","1352422279870913","","","1347874758673749","","",""
"1333682431246611","1351080129222845","Adventist Medical Group - Cardiovascular Surgery","","","","39.0492365","-76.9568346","","1352422279870914","","","1347874758673749","","",""
"1333682431246612","1351080129222845","Adventist Medical Group - Gynecology","","","","39.0492365","-76.9568346","","1352422279870915","","","1347874758673749","","",""
"1333682431246613","1351080129222845","Adventist Medical Group - Infectious Disease","","","","39.0492365","-76.9568346","","1352422279870915","","","1347874758673749","","",""
"1333682431246614","1351080129222845","Adventist Medical Group - Primary Care","","","","39.0492365","-76.9568346","","1352422279870916","","","1347874758673749","","",""
"1333682431246615","1351080129222845","Adventist Medical Group - Surgical Associates","","","","39.0492365","-76.9568346","","1352422279870915","","","1347874758673749","","",""
"1333682431246616","1351080129222845","White Oak Cancer Center","","","","39.0492365","-76.9568346","","1352422279870917","","","1347874758673749","","",""
"1333682431246617","1351080129222845","Adventist HealthCare Imaging","","","","39.0492365","-76.9568346","","1352422279870918","","","1347874758673749","","",""
"1333682431246618","1351080129222845","Adventist HealthCare Rehabilitation","","","","39.0492365","-76.9568346","","1352422279870919","","","1347874758673749","","",""
"1333682431246619","1351080129222845","Adventist HealthCare Rehabilitation","","","","39.0495205","-76.9572723","","1352422279870920","","","1347874758673729","","",""
"1333682431246620","1351080129222845","Adventist Medical Group - Orthopedics","","","","38.7999065","-76.9860848","","1352422279870921","","","1347874758673750","","",""
"1333682431246621","1351080129222845","Adventist Medical Group - Surgical Associates","","","","38.7288778","-76.992699","","1352422279870922","","","1347874758673751","","",""
"1333682431246622","1351080129222845","Adventist HealthCare Imaging","","","","39.0525001","-76.9573747","","1352422279870923","","","1347874758673752","","",""
"1333682431246623","1351080129222845","Adventist HealthCare Choice Nursing","","","","39.0541891","-76.9609754","","1352422279870924","","","1347874758673753","","",""
"1333682431246624","1351080129222845","Adventist HealthCare Home Assistance","","","","39.0541891","-76.9609754","","1352422279870925","","","1347874758673753","","",""
"1333682431246625","1351080129222845","FREE CONSULTATION Adventist HealthCare Home Health","","","","39.0541891","-76.9609754","","1352422279870926","","","1347874758673753","","",""
"1333682431246626","1351080129222845","CoreLife","","","","39.0597334","-76.9636309","","1352422279870927","","","1347874758673754","","",""
"1333682431246627","1351080129222845","Adventist HealthCare Cardiac Associates","","","","39.0597334","-76.9636309","","1352422279870928","","","1347874758673754","","",""
"1333682431246628","1351080129222845","Adventist HealthCare Imaging","","","","39.0479733","-77.1205612","","1352422279870929","","","1347874758673755","","",""
"1333682431246629","1351080129222845","The Lourie Center for Children’s Social & Emotional Wellness","","","","39.0581368","-77.1068958","","1352422279870930","","","1347874758673756","","",""
"1333682431246630","1351080129222845","Patriot Urgent Care","","","","39.0785175","-77.1405619","","1352422279870931","","","1347874758673757","","",""
"1333682431246631","1351080129222845","CoreLife","","","","39.1043687","-76.8836261","","1352422279870932","","","1347874758673758","","",""
"1333682431246632","1351080129222845","Patriot Urgent Care","","","","39.0884994","-76.8591686","","1352422279870933","","","1347874758673759","","",""
"1333682431246633","1351080129222845","Shady Grove Adventist Aquilino Cancer Center","","","","39.0971516","-77.1982082","","1352422279870934","","","1347874758673760","","",""
"1333682431246634","1351080129222845","Adventist Medical Group - Primary Care & Endocrinology","","","","39.0991182","-77.1979674","","1352422279870935","","","1347874758673761","","",""
"1333682431246635","1351080129222845","Center for Fitness & Health at Shady Grove Medical Center","","","","39.0991182","-77.1979674","","1352422279870936","","","1347874758673761","","",""
"1333682431246636","1351080129222845","Adventist HealthCare Imaging","","","","39.1016751","-77.1928177","","1352422279870937","","","1347874758673762","","",""
"1333682431246637","1351080129222845","Adventist HealthCare Imaging","","","","39.0998134","-77.1976692","","1352422279870938,1352422279870939","","","1347874758673763","","",""
"1333682431246638","1351080129222845","MAKE APPOINTMENT Adventist HealthCare Shady Grove Breast Center","","","","39.0998134","-77.1976692","","1352422279870940","","","1347874758673763","","",""
"1333682431246639","1351080129222845","REQUEST CONSULTATION Adventist HealthCare Shady Grove Medical Center - Mental Health","","","","39.0995738","-77.1992754","","1352422279870900","","","1347874758673738","","",""
"1333682431246640","1351080129222845","The Ridge School of Montgomery County","","","","39.1010739","-77.198927","","1352422279870941","","","1347874758673764","","",""
"1333682431246641","1351080129222845","Adventist HealthCare Life Support","","","","39.1424825","-77.2143783","","1352422279870942","","","1347874758673765","","",""
"1333682431246642","1351080129222845","Adventist Medical Group - Cardiovascular Specialists","","","","39.1063978","-77.1892239","","1352422279870943","","","1347874758673766","","",""
"1333682431246643","1351080129222845","Adventist Behavioral HealthCare & Wellness Services Outpatient Clinic","","","","39.1010739","-77.198927","","1352422279870944","","","1347874758673764","","",""
"1333682431246644","1351080129222845","Adventist HealthCare Cardiac Associates","","","","39.106838","-77.1888645","","1352422279870945","","","1347874758673767","","",""
"1333682431246645","1351080129222845","Adventist HealthCare Rehabilitation","","","","39.1154282","-77.2046338","","1352422279870946","","","1347874758673768","","",""
"1333682431246646","1351080129222845","CoreLife","","","","39.1412363","-77.2088192","","1352422279870947","","","1347874758673769","","",""
"1333682431246647","1351080129222845","Adventist HealthCare LifeWork Strategies","","","","39.1424825","-77.2143783","","1352422279870948","","","1347874758673770","","",""
"1333682431246648","1351080129222845","Adventist HealthCare Learning & Conference Center","","","","39.1424825","-77.2143783","","1352422279870949","","","1347874758673770","","",""
"1333682431246649","1351080129222845","Adventist HealthCare Support Center","","","","39.1424825","-77.2143783","","1352422279870949","","","1347874758673770","","",""
"1333682431246650","1351080129222845","Adventist Medical Group - Primary Care","","","","39.1545286","-77.2104298","","1352422279870950","","","1347874758673771","","",""
"1333682431246651","1351080129222845","Patriot Urgent Care","","","","39.1811792","-77.2376863","","1352422279870951","","","1347874758673772","","",""
"1333682431246652","1351080129222845","Adventist HealthCare Germantown Emergency Center","","","","39.1796122","-77.2635936","","1352422279870952","","","1347874758673773","","",""
"1333682431246653","1351080129222845","Adventist Medical Group - Primary Care","","","","39.1798318","-77.2641324","","1352422279870953","","","1347874758673774","","",""
"1333682431246654","1351080129222845","Adventist HealthCare Cardiac Associates","","","","39.1798318","-77.2641324","","1352422279870954","","","1347874758673774","","",""
"1333682431246655","1351080129222845","Adventist HealthCare Shady Grove Women’s Center","","","","39.1798318","-77.2641324","","1352422279870955","","","1347874758673774","","",""
"1333682431246656","1351080129222845","Adventist HealthCare Imaging","","","","39.1796122","-77.2635936","","1352422279870956","","","1347874758673773","","",""
"1333682431246657","1351080129222845","CoreLife","","","","39.1915929","-77.2490467","","1352422279870957","","","1347874758673775","","",""
"1333682431246658","1351080129222845","Adventist HealthCare Radiation Oncology Center","","","","39.1879994","-77.2535547","","1352422279870958","","","1347874758673776","","",""
"1333682431246659","1351080129222845","CoreLife","","","","39.4135626","-77.4363567","","1352422279870959","","","1347874758673777","","",""
"1333682431246660","1351080129222851","American Rescue Workers Capitol Hill","","","","38.8788741","-76.8575469","","1352422279870633","","1338861885604279","1347874758673778","","",""
"1333682431246661","1351080129222852","American University Washington College of Law","AUWCL","","","38.9452951","-77.0803772","","1352422279870960","","1338861885604280","1347874758673779","","",""
"1333682431246662","1351080129222853","The George Washington House","Anacostia Watershed Society","","","38.9413097","-76.9411475","","1352422279870961,1352422279870962","","1338861885604289,1338861885604290,1338861885604291,1338861885604292,1338861885604293,1338861885604294,1338861885604295,1338861885604296","1347874758673780","","",""
"1333682431246664","1115449373062853","District Social Services for residents of DC Warfds 1-6","","","","38.9261688","-77.0336203","1350703837531760","947850987908112","1220898693224879","","1347874758673782","","",""
