id,service_id,service_area,description,date_added,multiple_counties
6678,3970,32105,,2014-02-07 13:35:47.820,f
6681,3970,32326,,2014-02-07 13:35:47.820,f
36226,2297,33002,,2014-09-16 09:55:11.123,f
6684,3970,32422,,2014-02-07 13:35:47.820,f
36230,3642,33002,,2014-09-16 10:54:08.080,f
6687,3970,32427,,2014-02-07 13:35:47.820,f
36237,215,33002,,2014-09-16 11:34:52.897,f
39715,5929,33002,,2015-08-31 15:26:45.653,f
6691,6466,10001,,2013-12-16 15:57:40.437,f
36238,4125,33002,,2014-09-16 13:42:34.320,f
39716,6357,33002,,2015-08-31 15:46:22.220,f
39717,7725,33002,,2015-09-01 08:13:16.300,f
36247,2922,33002,,2014-09-17 09:34:39.663,f
39718,775,32003,,2015-09-01 08:18:38.353,f
39719,7726,33002,,2015-09-01 09:02:02.133,f
36250,2924,33002,,2014-09-17 09:40:30.117,f
36251,2923,33002,,2014-09-17 09:40:31.277,f
36254,3483,33001,,2014-09-18 08:27:09.430,f
38354,7498,32324,,2015-05-31 21:21:58.137,f
36287,618,33002,,2014-09-19 16:04:38.223,f
38355,7498,32619,,2015-05-31 21:21:58.137,f
38356,7498,33471,,2015-05-31 21:21:58.140,f
6774,638,33301,,2010-04-06 14:20:47.423,f
36295,2619,33002,,2014-09-23 09:29:22.643,f
36542,792,32003,,2015-01-26 15:40:44.033,f
36543,796,33001,,2015-01-26 15:41:46.453,f
38357,7498,32456,,2015-05-31 21:21:58.143,t
38358,7498,32052,,2015-05-31 21:21:58.147,f
38359,7498,33834,,2015-05-31 21:21:58.150,t
38360,7498,33440,,2015-05-31 21:21:58.153,t
38361,7498,34601,,2015-05-31 21:21:58.157,t
38362,7498,33825,,2015-05-31 21:21:58.160,t
38363,7498,33503,,2015-05-31 21:21:58.163,f
38364,7498,32425,,2015-05-31 21:21:58.167,t
38365,7498,32948,,2015-05-31 21:21:58.170,f
38366,7498,32420,,2015-05-31 21:21:58.173,t
38367,7498,32336,,2015-05-31 21:21:58.177,t
38368,7498,32013,,2015-05-31 21:21:58.180,f
38369,7498,33900,,2015-05-31 21:21:58.183,f
38370,7498,32301,,2015-05-31 21:21:58.187,f
38371,7498,32621,,2015-05-31 21:21:58.190,f
38372,7498,32321,,2015-05-31 21:21:58.193,f
38373,7498,32059,,2015-05-31 21:21:58.197,f
36212,7193,33144,,2014-09-15 16:23:16.137,f
39712,7723,33002,,2015-08-31 10:00:19.547,f
36221,2257,33001,,2014-09-16 06:05:22.513,f
6811,2599,33301,,2010-04-06 14:20:47.423,f
37355,3126,33002,,2015-03-25 14:50:31.593,f
37356,3126,33001,,2015-03-25 14:50:36.880,f
36544,7239,33002,,2015-01-26 16:16:04.693,f
36229,5625,33002,,2014-09-16 10:17:37.863,f
36239,4127,33002,,2014-09-16 13:48:36.693,f
37360,2388,33002,,2015-03-26 08:31:48.953,f
38374,7498,34201,,2015-05-31 21:21:58.200,f
38375,7498,32111,,2015-05-31 21:21:58.203,f
38376,7498,33455,,2015-05-31 21:21:58.207,f
38377,7498,33002,,2015-05-31 21:21:58.210,f
36288,6193,33002,,2014-09-19 16:08:18.027,f
36294,942,33002,,2014-09-22 12:21:51.320,f
36296,2616,33002,,2014-09-23 09:34:36.737,f
38378,7498,33001,,2015-05-31 21:21:58.213,f
38379,7498,32531,,2015-05-31 21:21:58.217,t
38380,7498,34972,,2015-05-31 21:21:58.217,t
38381,7498,32703,,2015-05-31 21:21:58.220,t
38382,7498,33848,,2015-05-31 21:21:58.223,f
38383,7498,33401,,2015-05-31 21:21:58.227,f
38384,7498,33523,,2015-05-31 21:21:58.230,t
38385,7498,33701,,2015-05-31 21:21:58.233,f
38386,7498,33801,,2015-05-31 21:21:58.237,f
38387,7498,34945,,2015-05-31 21:21:58.240,f
6901,5023,34142,,2011-09-22 11:08:40.197,t
6902,5024,34142,,2011-09-22 11:11:09.723,t
38388,7498,32530,,2015-05-31 21:21:58.243,f
38389,7498,34223,,2015-05-31 21:21:58.247,t
38390,7498,32701,,2015-05-31 21:21:58.250,f
38391,7498,32162,,2015-05-31 21:21:58.253,t
38392,7498,32008,,2015-05-31 21:21:58.257,t
38393,7498,32347,,2015-05-31 21:21:58.260,f
6918,5232,34101,,2011-12-09 11:27:27.860,f
6919,5232,34142,,2011-12-09 11:27:39.743,t
38394,7498,32026,,2015-05-31 21:21:58.263,f
38395,7498,32105,,2015-05-31 21:21:58.267,f
38396,7498,32326,,2015-05-31 21:21:58.270,f
38397,7498,32422,,2015-05-31 21:21:58.273,f
38398,7498,32427,,2015-05-31 21:21:58.277,f
36213,3787,33144,,2014-09-15 16:32:06.537,f
36214,3786,33144,,2014-09-15 16:32:06.710,f
6942,5587,34101,,2012-03-29 14:52:49.583,f
6944,5594,34101,,2012-04-10 09:04:50.630,f
6945,5595,34101,,2012-04-10 09:06:42.673,f
6946,5596,34101,,2012-04-10 09:08:59.967,f
6947,5597,34101,,2012-04-10 09:11:59.767,f
6948,5598,34101,,2012-04-10 09:13:31.420,f
36222,4045,33002,,2014-09-16 06:27:44.203,f
36223,210,33002,,2014-09-16 06:28:05.507,f
36545,2227,32922,,2015-01-26 16:18:07.493,f
39713,7724,33002,,2015-08-31 10:02:14.467,f
36289,5648,33002,,2014-09-19 16:12:57.677,f
6980,5232,34133,,2011-12-09 11:27:49.763,f
6981,5232,33904,,2011-12-09 11:27:52.357,f
39722,58,33002,,2015-09-01 10:29:55.960,f
39723,3145,33002,,2015-09-01 10:45:46.117,f
37357,3126,34101,,2015-03-25 14:50:40.227,f
39724,1319,33002,,2015-09-01 11:02:56.403,f
39725,7727,33180,,2015-09-01 13:48:43.523,f
39726,7727,33160,,2015-09-01 13:48:43.570,f
7023,3228,32301,,2010-04-06 14:20:47.423,f
7025,3230,32301,,2010-04-06 14:20:47.423,f
39729,5283,34101,,2015-09-01 14:58:15.057,f
39730,5283,34107,,2015-09-01 14:58:19.043,f
7068,59,33101,,2010-04-06 14:20:47.423,f
7071,62,33101,,2010-04-06 14:20:47.423,f
7072,63,33101,,2010-04-06 14:20:47.423,f
38399,1183,33002,,2015-05-31 21:48:41.370,f
38401,1183,33001,,2015-05-31 21:55:01.920,f
38403,1183,33004,,2015-05-31 21:56:01.923,f
38412,7499,32003,,2015-06-01 08:49:44.760,f
39731,5283,34116,,2015-09-01 14:58:19.950,f
39732,5283,34108,,2015-09-01 14:58:21.357,f
39737,7728,34142,,2015-09-01 15:02:10.683,t
7073,64,33101,,2010-04-06 14:20:47.423,f
7074,65,33101,,2010-04-06 14:20:47.423,f
7075,66,33101,,2010-04-06 14:20:47.423,f
7076,67,33101,,2010-04-06 14:20:47.423,f
7077,68,33101,,2010-04-06 14:20:47.423,f
7078,69,33101,,2010-04-06 14:20:47.423,f
7081,72,33101,,2010-04-06 14:20:47.423,f
7082,73,33101,,2010-04-06 14:20:47.423,f
7083,74,33101,,2010-04-06 14:20:47.423,f
7084,75,33002,,2010-04-06 14:20:47.423,f
7085,76,33002,,2010-04-06 14:20:47.423,f
7086,77,33002,,2010-04-06 14:20:47.423,f
7091,85,33101,,2010-04-06 14:20:47.423,f
7095,89,33101,,2010-04-06 14:20:47.423,f
36215,3546,33001,,2014-09-15 17:03:35.193,f
36218,4117,34101,,2014-09-15 17:05:36.700,f
39738,7728,34142,,2015-09-01 15:02:12.083,t
39739,52,33002,,2015-09-01 15:06:23.423,f
39741,7729,34101,,2015-09-02 08:21:39.187,f
7145,164,33101,,2010-04-06 14:20:47.423,f
7151,171,33030,,2010-04-06 14:20:47.423,f
7162,182,33101,,2010-04-06 14:20:47.423,f
7163,183,33101,,2010-04-06 14:20:47.423,f
7164,184,33101,,2010-04-06 14:20:47.423,f
7165,185,33101,,2010-04-06 14:20:47.423,f
7175,197,33101,,2010-04-06 14:20:47.423,f
7177,199,33101,,2010-04-06 14:20:47.423,f
7179,201,33101,,2012-02-17 09:43:40.590,f
7194,211,33054,,2013-12-19 10:52:58.190,f
7195,211,33160,,2013-12-19 10:53:02.877,f
7196,211,33109,,2013-12-19 10:53:02.720,f
38402,1183,34101,,2015-05-31 21:55:08.820,f
38413,3620,33001,,2015-06-01 14:00:21.837,f
39742,7730,34101,,2015-09-02 08:39:12.060,f
39743,7731,33002,,2015-09-02 12:44:14.660,f
37371,7352,34101,,2015-03-26 09:43:18.747,f
39745,6288,33002,,2015-09-02 13:06:25.593,f
39748,145,33002,,2015-09-02 14:57:52.593,f
7232,242,33101,,2010-04-06 14:20:47.423,f
36216,4118,33001,,2014-09-15 17:05:02.833,f
39749,4999,33002,,2015-09-02 15:46:55.163,f
36354,4016,33002,,2014-09-23 16:45:29.623,f
37372,7352,33471,,2015-03-26 09:43:18.750,f
36357,6065,33002,,2014-09-24 13:27:25.173,f
7292,327,33002,,2010-04-06 14:20:47.423,f
7296,331,33030,,2010-04-06 14:20:47.423,f
7297,332,33030,,2010-04-06 14:20:47.423,f
7298,333,33030,,2010-04-06 14:20:47.423,f
7314,349,33030,,2010-04-06 14:20:47.423,f
7316,351,33030,,2010-04-06 14:20:47.423,f
36358,2773,33002,,2014-09-25 09:47:17.277,f
36366,6341,33002,,2014-09-29 08:33:05.923,f
36368,447,33002,,2014-09-30 14:05:49.537,f
36371,6949,33002,,2014-10-02 10:04:51.097,f
37373,7352,33440,,2015-03-26 09:43:18.757,t
36375,5864,33002,,2014-10-06 10:22:19.110,f
36376,2847,33002,,2014-10-06 10:55:06.137,f
37374,7352,33900,,2015-03-26 09:43:18.757,f
38404,3440,33002,,2015-05-31 22:02:41.653,f
38414,7500,33001,,2015-06-01 14:52:59.060,f
38417,5311,34101,,2015-06-02 09:12:36.553,f
38418,5311,33900,,2015-06-02 09:12:36.603,f
38419,6927,33001,,2015-06-02 10:52:27.927,f
38420,6926,33001,,2015-06-02 11:11:22.430,f
39755,492,33002,,2015-09-03 11:49:27.767,f
39756,490,33002,,2015-09-03 11:58:31.317,f
39757,485,33002,,2015-09-03 12:39:59.303,f
39759,1897,33002,,2015-09-03 13:20:54.433,f
36217,4118,34101,,2014-09-15 17:05:06.863,f
36361,7203,33127,,2014-09-25 12:56:37.933,f
36369,4261,33002,,2014-09-30 14:11:40.547,f
36372,6951,33002,,2014-10-02 10:08:06.913,f
36377,4167,33002,,2014-10-06 12:29:12.040,f
37375,7353,34101,,2015-03-26 09:50:56.697,f
37376,7353,33471,,2015-03-26 09:50:56.710,f
37377,7353,33440,,2015-03-26 09:50:56.713,t
37378,7353,33900,,2015-03-26 09:50:56.717,f
38405,4187,33002,,2015-05-31 22:19:56.500,f
38407,4187,33401,,2015-05-31 22:21:49.137,f
38416,7501,33002,,2015-06-01 14:59:35.780,f
39751,7734,34101,,2015-09-03 06:52:36.000,f
38424,5900,32003,,2015-06-02 14:26:12.373,f
39760,7736,33001,,2015-09-04 10:11:09.163,f
7421,501,33109,,2010-04-06 14:20:47.423,f
7422,503,33101,,2010-04-06 14:20:47.423,f
7447,545,33101,,2010-04-06 14:20:47.423,f
36219,4117,33001,,2014-09-15 17:05:41.243,f
7487,603,33002,,2010-04-06 14:20:47.423,f
7489,605,33002,,2010-04-06 14:20:47.423,f
36362,7203,33137,,2014-09-25 12:56:43.797,f
7504,627,33030,,2012-03-26 14:20:55.407,f
7506,629,33030,,2010-04-06 14:20:47.423,f
7507,630,33030,,2010-04-06 14:20:47.423,f
7508,631,33030,,2010-04-06 14:20:47.423,f
7509,632,33030,,2010-04-06 14:20:47.423,f
7516,641,33101,,2010-04-06 14:20:47.423,f
36363,7203,33138,,2014-09-25 12:56:56.163,f
36373,6952,33002,,2014-10-02 10:10:04.087,f
36378,2714,33002,,2014-10-06 12:32:52.537,f
36383,3381,32003,,2014-10-07 11:04:29.687,f
36384,3383,32003,,2014-10-07 11:12:35.663,f
36385,3361,32003,,2014-10-07 11:20:15.893,f
7578,737,33101,,2010-04-06 14:20:47.423,f
36395,5043,33109,,2014-10-09 15:21:38.490,f
7597,760,33030,,2010-04-06 14:20:47.423,f
7599,762,33160,,2014-02-14 06:49:50.270,f
7602,766,33002,,2010-04-06 14:20:47.423,f
7603,767,33054,,2010-04-06 14:20:47.423,f
7604,767,33002,,2014-02-14 06:37:21.917,f
7605,768,33109,,2010-04-06 14:20:47.423,f
7607,770,33101,,2010-04-06 14:20:47.423,f
38406,4187,33004,,2015-05-31 22:21:20.283,f
38425,5549,33001,,2015-06-03 08:33:00.090,f
38426,7503,33001,,2015-06-03 09:15:34.207,f
38427,6940,33001,,2015-06-03 10:44:09.883,f
38428,7504,33001,,2015-06-03 10:59:50.087,f
38430,3538,33001,,2015-06-03 11:43:42.403,f
38434,7510,33001,,2015-06-04 14:20:18.397,f
38436,7512,33001,,2015-06-04 15:18:19.350,f
38446,7522,33001,,2015-06-04 20:09:13.083,f
38447,3501,33001,,2015-06-04 20:38:33.610,f
37383,7355,34101,,2015-03-26 10:02:52.017,f
36364,7203,33150,,2014-09-25 12:57:03.207,f
36585,5685,33004,,2015-01-27 08:05:09.343,f
36586,5685,33002,,2015-01-27 08:05:15.123,f
7635,802,33002,,2010-04-06 14:20:47.423,f
39761,7088,34101,,2015-09-04 11:05:37.807,f
39762,312,33002,,2015-09-04 11:20:03.597,f
39764,7737,33002,,2015-09-04 11:52:23.740,f
39765,4383,33002,,2015-09-04 12:48:44.517,f
39766,3474,33002,,2015-09-04 20:30:40.207,f
39769,859,33002,,2015-09-08 14:07:02.410,f
39771,869,33002,,2015-09-08 14:48:17.777,f
39772,241,33002,,2015-09-08 15:03:41.297,f
39774,4720,33002,,2015-09-08 15:25:45.520,f
39776,238,33002,,2015-09-08 15:47:36.747,f
7685,863,33101,,2010-04-06 14:20:47.423,f
7686,864,33101,,2010-04-06 14:20:47.423,f
7693,871,33101,,2010-04-06 14:20:47.423,f
7694,872,33101,,2010-04-06 14:20:47.423,f
7713,900,33101,,2010-04-06 14:20:47.423,f
7715,902,33101,,2010-04-06 14:20:47.423,f
7716,903,33101,,2010-04-06 14:20:47.423,f
36589,5885,33101,,2015-01-27 13:23:05.327,f
39779,7740,34101,,2015-09-09 10:39:13.897,f
36591,7240,33002,,2015-01-27 17:09:46.177,f
36594,6540,33004,,2015-01-28 08:02:42.023,f
39780,4093,33002,,2015-09-09 10:47:52.577,f
7732,927,33109,,2010-04-06 14:20:47.423,f
7733,928,33109,,2010-04-06 14:20:47.423,f
7734,929,33109,,2010-04-06 14:20:47.423,f
7737,934,33109,,2010-04-06 14:20:47.423,f
39783,750,33004,,2015-09-10 11:11:17.977,f
39784,2753,33002,,2015-09-10 13:47:47.957,f
7744,941,33109,,2010-04-06 14:20:47.423,f
39785,3583,34265,,2015-09-10 14:16:04.420,f
39786,3583,34201,,2015-09-10 14:16:04.427,f
39787,3583,34223,,2015-09-10 14:16:04.433,t
39788,3601,32601,,2015-09-10 14:29:53.967,f
39789,2187,33927,,2015-09-11 08:26:57.707,f
39790,2255,32004,,2015-09-11 09:25:30.410,f
39791,2255,32003,,2015-09-11 09:25:36.193,f
39792,2255,32040,,2015-09-11 09:25:42.240,f
39793,2255,32009,,2015-09-11 09:25:48.680,f
39797,2255,32007,,2015-09-11 09:26:28.047,f
39798,2254,32004,,2015-09-11 09:45:58.043,f
39803,2191,33002,,2015-09-11 15:05:37.910,f
39805,292,32003,,2015-09-14 09:09:58.943,f
39763,7141,33002,,2015-09-04 11:36:08.670,f
36365,7204,33001,,2014-09-25 13:26:14.807,f
39767,1232,33002,,2015-09-04 20:56:49.390,f
39775,237,33002,,2015-09-08 15:27:40.257,f
36592,1378,32003,,2015-01-27 17:28:49.053,f
37384,7355,33471,,2015-03-26 10:02:52.023,f
39794,2255,32024,,2015-09-11 09:26:01.093,t
37385,7355,33440,,2015-03-26 10:02:52.027,t
37386,7355,33900,,2015-03-26 10:02:52.030,f
39795,2255,32008,,2015-09-11 09:26:14.590,t
39799,2254,32003,,2015-09-11 09:46:01.867,f
39800,2254,32008,,2015-09-11 09:46:06.330,t
7805,1054,33101,,2010-04-06 14:20:47.423,f
38408,4187,33001,,2015-05-31 22:24:34.373,f
38409,4187,34945,,2015-05-31 22:24:58.360,f
38410,4187,33455,,2015-05-31 22:25:07.143,f
38411,4187,32948,,2015-05-31 22:25:30.987,f
38435,7511,33001,,2015-06-04 14:21:58.573,f
38437,7513,33001,,2015-06-04 15:43:09.250,f
7820,1074,33101,,2010-04-06 14:20:47.423,f
38441,7517,33001,,2015-06-04 15:58:04.743,f
39802,2254,32009,,2015-09-11 09:46:30.107,f
7837,1095,33101,,2010-04-06 14:20:47.423,f
7841,1099,33101,,2010-04-06 14:20:47.423,f
7845,1103,33101,,2010-04-06 14:20:47.423,f
7846,1104,33101,,2010-04-06 14:20:47.423,f
7850,1119,33030,,2013-11-12 11:23:54.767,f
7851,1119,33149,,2013-11-12 11:24:00.103,f
7853,1121,33002,,2013-11-12 11:35:48.760,f
7854,1121,33160,,2013-11-12 11:41:43.203,f
7855,1121,33054,,2013-11-12 11:36:08.227,f
7856,1121,33109,,2013-11-12 11:36:10.290,f
39804,1451,33002,,2015-09-11 15:07:47.177,f
39806,292,30002,,2015-09-14 09:14:35.120,f
39808,6915,33001,,2015-09-14 10:31:54.290,f
7888,1157,33101,,2010-04-06 14:20:47.423,f
39796,2255,32052,,2015-09-11 09:26:21.093,f
39801,2254,32040,,2015-09-11 09:46:23.223,f
39807,292,29001,,2015-09-14 09:14:42.640,t
37387,5324,33471,,2015-03-26 10:08:34.830,f
36400,4029,33002,,2014-10-13 11:03:28.203,f
36402,4417,33002,,2014-10-13 13:18:24.863,f
36405,5570,33156,,2014-10-14 13:53:44.637,f
36407,7217,33002,,2014-10-16 08:20:44.987,f
39811,1715,33002,,2015-09-14 16:56:44.887,f
7960,1249,33002,,2010-04-06 14:20:47.423,f
36438,4119,33002,,2014-10-16 09:53:56.623,f
36445,578,33002,,2014-10-21 11:38:59.477,f
36448,576,33002,,2014-10-22 08:10:38.580,f
36450,943,33002,,2014-10-24 13:54:44.363,f
36452,546,33002,,2014-10-28 10:00:49.453,f
36453,4486,33002,,2014-10-29 13:30:02.720,f
36457,7219,33002,,2014-11-12 10:13:10.613,f
36593,7197,33002,,2015-01-27 17:55:29.490,f
7997,1290,33101,,2010-04-06 14:20:47.423,f
7999,1292,33101,,2010-04-06 14:20:47.423,f
36458,7220,33002,,2014-11-12 14:49:25.303,f
36459,7221,34101,,2014-11-13 08:48:30.977,f
36460,2155,33002,,2014-11-13 12:13:43.837,f
36461,7223,33140,,2014-11-18 08:04:19.167,f
36464,7224,34101,,2014-11-19 08:48:45.003,f
8006,1301,33101,,2010-04-06 14:20:47.423,f
36468,25,33002,,2014-11-19 09:38:21.983,f
36469,7226,33002,,2014-11-20 10:50:49.797,f
36612,7242,33002,,2015-01-28 13:16:40.013,f
36613,5264,34101,,2015-01-29 10:21:58.530,f
36614,5264,33900,,2015-01-29 10:21:58.603,f
36629,5082,34101,,2015-01-29 16:39:53.767,f
36630,7243,33002,,2015-01-30 10:35:23.087,f
36631,4921,33002,,2015-01-30 11:31:54.207,f
36632,4976,33002,,2015-01-30 13:36:52.877,f
37388,5324,33440,,2015-03-26 10:08:38.707,t
39812,2541,33040,,2015-09-14 16:59:24.933,f
36401,4037,33002,,2014-10-13 11:08:34.087,f
8034,1334,33030,,2010-04-06 14:20:47.423,f
8035,1335,33030,,2010-04-06 14:20:47.423,f
8036,1336,33030,,2010-04-06 14:20:47.423,f
8037,1337,33030,,2010-04-06 14:20:47.423,f
36406,6374,33002,,2014-10-14 13:55:18.397,f
36446,579,33002,,2014-10-21 11:41:29.140,f
36455,22,33002,,2014-10-31 12:47:44.163,f
36462,7223,33139,,2014-11-18 08:04:27.630,f
36466,7225,34101,,2014-11-19 09:10:05.537,f
38438,7514,33001,,2015-06-04 15:51:29.277,f
38452,2106,32003,,2015-06-05 10:52:43.837,f
38454,2105,32003,,2015-06-05 10:54:14.370,f
38457,7525,33001,,2015-06-05 13:36:44.303,f
38464,808,33002,,2015-06-08 15:27:28.157,f
38465,3343,33002,,2015-06-10 10:55:06.053,f
38466,3342,33002,,2015-06-10 11:13:04.857,f
38467,1743,33002,,2015-06-10 13:58:12.787,f
38468,1027,33002,,2015-06-10 15:31:15.770,f
38469,1019,33002,,2015-06-10 15:33:54.023,f
38471,3537,33001,,2015-06-15 08:50:12.673,f
38475,7535,34101,,2015-06-15 13:11:10.437,f
38478,7538,33109,,2015-06-15 14:49:01.817,f
38479,7531,33002,,2015-06-16 08:03:30.593,f
38480,6084,33002,,2015-06-16 09:56:37.470,f
38484,7539,33010,,2015-06-16 13:15:13.637,f
38485,7539,33010,,2015-06-16 13:15:15.013,f
36409,6383,33002,,2014-10-16 08:28:54.803,f
36413,6377,33002,,2014-10-16 08:33:57.780,f
36427,2451,33002,,2014-10-16 08:48:47.423,f
36447,580,33002,,2014-10-21 11:51:36.767,f
36463,7222,33109,,2014-11-18 08:07:10.897,f
36636,7169,33002,,2015-02-02 09:13:22.993,f
8179,1528,33002,,2010-04-06 14:20:47.423,f
36637,3926,33471,,2015-02-02 10:45:20.703,f
36638,3926,33440,,2015-02-02 10:45:20.727,t
36639,3926,33901,,2015-02-02 10:45:20.743,f
36641,7246,33440,,2015-02-02 10:48:29.973,t
36642,7246,33901,,2015-02-02 10:48:29.977,f
36645,6354,33002,,2015-02-02 15:27:18.327,f
36646,4276,33002,,2015-02-02 15:58:23.413,f
8213,1599,33101,,2010-04-06 14:20:47.423,f
8214,1600,33101,,2010-04-06 14:20:47.423,f
36649,2605,33004,,2015-02-03 09:01:12.710,f
36650,3047,33101,,2015-02-03 09:48:46.617,f
36710,5241,34101,,2015-02-03 16:06:31.947,f
36643,7246,33927,,2015-02-02 10:49:50.340,f
36711,4328,33193,,2015-02-03 16:40:23.023,f
36714,4328,33183,,2015-02-03 16:41:33.667,f
36722,4292,33002,,2015-02-04 09:09:25.927,f
37392,7357,33002,,2015-03-27 08:18:34.337,f
37397,208,33002,,2015-03-27 10:21:30.010,f
37398,2461,33040,,2015-03-27 13:46:18.973,f
37399,5207,34101,,2015-03-27 14:07:35.160,f
37400,2690,33101,,2015-03-27 14:43:32.210,f
37402,7363,33002,,2015-03-30 08:53:33.390,f
37403,7364,33002,,2015-03-30 09:03:33.193,f
8341,1762,33101,,2010-04-06 14:20:47.423,f
37423,2904,34101,,2015-03-30 11:46:56.180,f
37424,2904,33001,,2015-03-30 11:47:01.277,f
38453,2107,32003,,2015-06-05 10:53:29.553,f
38456,7524,33001,,2015-06-05 11:43:47.677,f
38458,7526,33001,,2015-06-05 13:42:10.710,f
38470,1036,33002,,2015-06-10 15:35:45.603,f
38476,7536,34101,,2015-06-15 13:11:45.600,f
38486,7539,33012,,2015-06-16 13:15:20.653,f
38487,7539,33125,,2015-06-16 13:15:26.477,f
8375,1829,33101,,2010-04-06 14:20:47.423,f
38488,7539,33135,,2015-06-16 13:15:31.190,f
38489,7539,33142,,2015-06-16 13:15:36.900,f
39816,5329,34101,,2015-09-14 17:23:00.763,f
36622,5264,33927,,2015-01-29 10:30:34.700,f
36623,5264,34265,,2015-01-29 10:30:40.023,f
36625,5264,33834,,2015-01-29 10:30:44.073,t
36644,7246,34101,,2015-02-02 10:49:55.177,f
36712,4328,33185,,2015-02-03 16:40:48.167,f
36713,4328,33183,,2015-02-03 16:41:25.627,f
36715,4328,33175,,2015-02-03 16:41:45.847,f
36723,4939,33002,,2015-02-04 09:37:12.077,f
36724,7247,33002,,2015-02-04 10:41:43.417,f
36725,44,32003,,2015-02-04 13:40:07.300,f
36726,2198,34601,,2015-02-04 14:35:23.470,t
36727,5676,33002,,2015-02-04 15:47:36.570,f
36728,81,33004,,2015-02-04 16:17:16.047,f
8503,1998,33101,,2010-04-06 14:20:47.423,f
8504,1999,33101,,2010-04-06 14:20:47.423,f
36729,81,33002,,2015-02-04 16:17:22.247,f
36730,7249,33002,,2015-02-05 09:54:34.523,f
36745,4980,33002,,2015-02-05 17:01:43.023,f
36746,7259,33002,,2015-02-06 08:29:20.437,f
36747,7260,33002,,2015-02-06 09:24:30.960,f
36750,7264,33002,,2015-02-06 10:02:10.627,f
36752,7265,33002,,2015-02-06 14:15:16.303,f
36758,7266,33168,,2015-02-09 12:35:12.310,f
36759,7266,33168,,2015-02-09 12:35:14.603,f
36767,7269,33147,,2015-02-09 13:01:29.970,f
36768,7269,33147,,2015-02-09 13:01:31.967,f
36771,5431,33002,,2015-02-09 15:03:10.397,f
36773,6332,33002,,2015-02-09 15:54:03.727,f
37422,2904,33002,,2015-03-30 11:46:52.323,f
36414,5804,33002,,2014-10-16 08:34:57.837,f
36421,2453,33002,,2014-10-16 08:43:14.853,f
36423,2450,33002,,2014-10-16 08:45:25.073,f
36430,5787,33002,,2014-10-16 08:55:29.400,f
36434,2436,33002,,2014-10-16 08:59:48.343,f
36436,2445,33002,,2014-10-16 09:01:28.163,f
36624,5264,33471,,2015-01-29 10:30:41.580,f
36626,5264,33440,,2015-01-29 10:30:45.140,t
37406,7366,33004,,2015-03-30 09:42:23.847,f
36716,4327,33193,,2015-02-03 16:57:15.563,f
36717,4327,33185,,2015-02-03 16:57:22.117,f
36718,4327,33183,,2015-02-03 16:57:34.720,f
36719,4327,33183,,2015-02-03 16:57:37.080,f
36731,7251,33002,,2015-02-05 10:21:07.507,f
36733,7256,33196,,2015-02-05 10:50:49.293,f
36748,7261,33002,,2015-02-06 09:30:21.330,f
37408,7366,33002,,2015-03-30 09:42:32.610,f
36754,3531,33001,,2015-02-06 15:59:35.973,f
36760,7266,33168,,2015-02-09 12:35:16.877,f
36764,7268,33150,,2015-02-09 12:52:17.347,f
37411,7365,34101,,2015-03-30 09:47:53.980,f
8636,2186,33101,,2010-04-06 14:20:47.423,f
36769,7270,33012,,2015-02-09 13:05:26.180,f
37412,7365,34108,,2015-03-30 09:47:55.510,f
8644,2205,33101,,2010-04-06 14:20:47.423,f
37413,7365,34116,,2015-03-30 09:47:56.737,f
37414,7365,34107,,2015-03-30 09:47:57.943,f
37426,7370,33002,,2015-03-30 13:53:34.543,f
38440,7516,33001,,2015-06-04 15:56:38.010,f
8670,2264,33054,,2010-04-06 14:20:47.423,f
8672,2270,33101,,2010-04-06 14:20:47.423,f
38455,2103,32003,,2015-06-05 10:54:52.150,f
38459,7527,33001,,2015-06-05 13:46:19.087,f
38477,7537,34101,,2015-06-15 13:22:50.270,f
38490,4271,33002,,2015-06-16 13:18:24.210,f
8694,2307,33101,,2010-04-06 14:20:47.423,f
36415,4472,33002,,2014-10-16 08:36:32.613,f
36425,2458,33002,,2014-10-16 08:47:15.070,f
36627,5264,33825,,2015-01-29 10:30:49.850,t
36628,5264,34201,,2015-01-29 10:30:53.227,f
8727,2341,33101,,2010-04-06 14:20:47.423,f
36720,4327,33175,,2015-02-03 16:57:44.043,f
36734,7256,33196,,2015-02-05 10:50:50.340,f
39836,1860,33002,,2015-09-14 17:25:58.783,f
36738,7257,33030,,2015-02-05 10:59:40.527,f
36755,4169,33002,,2015-02-06 16:14:26.197,f
8745,2363,33101,,2010-04-06 14:20:47.423,f
36757,4168,33002,,2015-02-06 16:22:10.327,f
36761,7267,33199,,2015-02-09 12:41:33.847,f
36762,7267,33199,,2015-02-09 12:41:35.370,f
36763,7267,33199,,2015-02-09 12:41:37.363,f
37407,7366,34101,,2015-03-30 09:42:25.513,f
37430,5362,34101,,2015-03-30 15:40:57.907,f
37432,7372,34101,,2015-03-31 09:03:36.683,f
37433,3626,33001,,2015-03-31 09:59:54.503,f
37434,2713,33002,,2015-04-01 09:31:07.490,f
8805,2487,33101,,2010-04-06 14:20:47.423,f
8807,2489,33109,,2010-10-19 14:50:16.327,f
37435,2715,33136,,2015-04-01 11:00:13.067,f
37436,2715,33138,,2015-04-01 11:00:52.037,f
